,variant,theme,goal,theme_type,goal_type,goal_det,goal_noun,theme_det,theme_noun,verb_form,verb_stem,verb_tag,latitude,longitude,weight
601,prepositional_dative,it,him,pronominal_it,pronominal,no value,no value,no value,no value,given,give,VBP,53.40837140000001,-2.9915726,1.0
602,prepositional_dative,it,him,pronominal_it,pronominal,no value,no value,no value,no value,giving,give,VAG,51.5073509,-0.12775830000000002,0.5
603,prepositional_dative,it,him,pronominal_it,pronominal,no value,no value,no value,no value,giving,give,VAG,51.5123443,-0.0909852,1.0
604,prepositional_dative,it,him,pronominal_it,pronominal,no value,no value,no value,no value,giving,give,VAG,53.40837140000001,-2.9915726,1.0
605,prepositional_dative,it,him,pronominal_it,pronominal,no value,no value,no value,no value,hand,hand,VB,53.34980529999999,-6.260309700000001,1.0
606,prepositional_dative,it,him,pronominal_it,pronominal,no value,no value,no value,no value,hand,hand,VBP,51.64088921385974,0.056473065373305,1.0
607,prepositional_dative,it,him,pronominal_it,pronominal,no value,no value,no value,no value,handed,hand,VBD,53.34980529999999,-6.260309700000001,1.0
608,prepositional_dative,it,him,pronominal_it,pronominal,no value,no value,no value,no value,introduce,introduce,VBP,51.5073509,-0.12775830000000002,1.0
609,prepositional_dative,it,him,pronominal_it,pronominal,no value,no value,no value,no value,leave,leave,VB,50.783565,-1.085559,1.0
610,prepositional_dative,it,him,pronominal_it,pronominal,no value,no value,no value,no value,lend,lend,VBP,51.5073509,-0.12775830000000002,1.0
611,prepositional_dative,it,him,pronominal_it,pronominal,no value,no value,no value,no value,mention,mention,VBP,50.8197675,-1.0879769,1.0
612,prepositional_dative,it,him,pronominal_it,pronominal,no value,no value,no value,no value,mention,mention,VBP,51.48926268395567,-0.088160593963711,1.0
613,prepositional_dative,it,him,pronominal_it,pronominal,no value,no value,no value,no value,mention,mention,VBP,51.5073509,-0.12775830000000002,1.0
614,prepositional_dative,it,him,pronominal_it,pronominal,no value,no value,no value,no value,mention,mention,VBP,51.8097823,-0.2376744,1.0
615,prepositional_dative,it,him,pronominal_it,pronominal,no value,no value,no value,no value,mention,mention,VBP,52.22045018239496,0.5115784057048179,1.0
616,prepositional_dative,it,him,pronominal_it,pronominal,no value,no value,no value,no value,mention,mention,VBP,52.23885367426037,-0.88295058366099,1.0
617,prepositional_dative,it,him,pronominal_it,pronominal,no value,no value,no value,no value,mention,mention,VBP,52.6541454,-7.2447879,1.0
618,prepositional_dative,it,him,pronominal_it,pronominal,no value,no value,no value,no value,mention,mention,VBP,52.772571,-1.2052126,1.0
619,prepositional_dative,it,him,pronominal_it,pronominal,no value,no value,no value,no value,mention,mention,VBP,52.9225301,-1.4746186,1.0
620,prepositional_dative,it,him,pronominal_it,pronominal,no value,no value,no value,no value,mention,mention,VBP,53.34980529999999,-6.260309700000001,1.0
621,prepositional_dative,it,him,pronominal_it,pronominal,no value,no value,no value,no value,mention,mention,VBP,57.160555633167256,-2.1270400466003827,1.0
622,prepositional_dative,it,him,pronominal_it,pronominal,no value,no value,no value,no value,mentioned,mention,VBD,50.82253,-0.137163,1.0
623,prepositional_dative,it,him,pronominal_it,pronominal,no value,no value,no value,no value,mentioned,mention,VBD,53.5768647,-2.4282192000000005,1.0
624,prepositional_dative,it,him,pronominal_it,pronominal,no value,no value,no value,no value,mentioned,mention,VBD,53.7632254,-2.7044052000000014,2.0
625,prepositional_dative,it,him,pronominal_it,pronominal,no value,no value,no value,no value,mentioned,mention,VBP,52.47576899999999,-0.921517,1.0
626,prepositional_dative,it,him,pronominal_it,pronominal,no value,no value,no value,no value,offered,offer,VBN,53.00266800000001,-2.179404,2.0
627,prepositional_dative,it,him,pronominal_it,pronominal,no value,no value,no value,no value,offering,offer,VBP,51.477034855506886,-0.667822428772012,1.0
628,prepositional_dative,it,him,pronominal_it,pronominal,no value,no value,no value,no value,passed,pass,VBN,51.5073509,-0.12775830000000002,0.5
629,prepositional_dative,it,him,pronominal_it,pronominal,no value,no value,no value,no value,pitch,pitch,VBP,52.95478320000001,-1.1581086,1.0
630,prepositional_dative,it,him,pronominal_it,pronominal,no value,no value,no value,no value,post,post,VB,54.597285,-5.93012,1.0
631,prepositional_dative,it,him,pronominal_it,pronominal,no value,no value,no value,no value,put,put,VBP,51.38544518372361,-0.252753593305613,1.0
632,prepositional_dative,it,him,pronominal_it,pronominal,no value,no value,no value,no value,put,put,VBP,53.60555920000001,-0.5596582,1.0
633,prepositional_dative,it,him,pronominal_it,pronominal,no value,no value,no value,no value,put,put,VBP,53.7676236,-0.3274198,1.0
634,prepositional_dative,it,him,pronominal_it,pronominal,no value,no value,no value,no value,puts,put,VBP,53.34980529999999,-6.260309700000001,1.0
635,prepositional_dative,it,him,pronominal_it,pronominal,no value,no value,no value,no value,said,say,VBD,51.40447968308755,-0.3412625925222311,1.0
636,prepositional_dative,it,him,pronominal_it,pronominal,no value,no value,no value,no value,said,say,VBD,54.999424,-1.427406,1.0
637,prepositional_dative,it,him,pronominal_it,pronominal,no value,no value,no value,no value,say,say,VB,51.54764418371767,-0.060167093840727014,1.0
638,prepositional_dative,it,him,pronominal_it,pronominal,no value,no value,no value,no value,say,say,VB,52.586973,-2.12882,1.0
639,prepositional_dative,it,him,pronominal_it,pronominal,no value,no value,no value,no value,say,say,VBP,51.4967176343053,-3.1760478774288283,1.0
640,prepositional_dative,it,him,pronominal_it,pronominal,no value,no value,no value,no value,say,say,VBP,54.92103111183631,-7.866290521939138,1.0
641,prepositional_dative,it,him,pronominal_it,pronominal,no value,no value,no value,no value,say,say,VBP,54.97825200000001,-1.61778,1.0
642,prepositional_dative,it,him,pronominal_it,pronominal,no value,no value,no value,no value,sell,sell,VBP,51.8985143,-8.4756035,1.0
643,prepositional_dative,it,him,pronominal_it,pronominal,no value,no value,no value,no value,sell,sell,VBP,53.479526,-2.240708,1.0
644,prepositional_dative,it,him,pronominal_it,pronominal,no value,no value,no value,no value,send,send,VB,51.5105384,-0.5950406,1.0
645,prepositional_dative,it,him,pronominal_it,pronominal,no value,no value,no value,no value,send,send,VBP,50.99750666473128,-3.927118568193401,1.0
646,prepositional_dative,it,him,pronominal_it,pronominal,no value,no value,no value,no value,send,send,VBP,52.49396616659272,-1.890640074770749,1.0
647,prepositional_dative,it,him,pronominal_it,pronominal,no value,no value,no value,no value,send,send,VBP,53.4807593,-2.2426305,1.0
648,prepositional_dative,it,him,pronominal_it,pronominal,no value,no value,no value,no value,send,send,VBP,53.683298,-1.505924,1.0
649,prepositional_dative,it,him,pronominal_it,pronominal,no value,no value,no value,no value,send,send,VBP,53.8108176,-1.7626099999999998,1.0
650,prepositional_dative,it,him,pronominal_it,pronominal,no value,no value,no value,no value,send,send,VBP,53.903027,-2.772196,1.0
651,prepositional_dative,it,him,pronominal_it,pronominal,no value,no value,no value,no value,send,send,VBP,54.4608702,-3.0886254,1.0
652,prepositional_dative,it,him,pronominal_it,pronominal,no value,no value,no value,no value,send,send,VBP,57.73945361627269,-4.20044052988233,2.0
653,prepositional_dative,it,him,pronominal_it,pronominal,no value,no value,no value,no value,sending,send,VAG,50.82253,-0.137163,1.0
654,prepositional_dative,it,him,pronominal_it,pronominal,no value,no value,no value,no value,sent,send,VBD,51.38544518372361,-0.252753593305613,1.0
655,prepositional_dative,it,him,pronominal_it,pronominal,no value,no value,no value,no value,sent,send,VBD,51.62144,-3.943646,1.0
656,prepositional_dative,it,him,pronominal_it,pronominal,no value,no value,no value,no value,sent,send,VBD,51.65772800000001,-0.272308,1.0
657,prepositional_dative,it,him,pronominal_it,pronominal,no value,no value,no value,no value,sent,send,VBD,53.591359,-2.852196,1.0
658,prepositional_dative,it,him,pronominal_it,pronominal,no value,no value,no value,no value,sent,send,VBD,54.574227,-1.234956,1.0
659,prepositional_dative,it,him,pronominal_it,pronominal,no value,no value,no value,no value,sent,send,VBP,52.486243,-1.890401,1.0
660,prepositional_dative,it,him,pronominal_it,pronominal,no value,no value,no value,no value,show,show,VBP,52.7006431832736,1.243008902938338,1.0
661,prepositional_dative,it,him,pronominal_it,pronominal,no value,no value,no value,no value,showed,show,VBD,51.3147593,-0.5599501,1.0
662,prepositional_dative,it,him,pronominal_it,pronominal,no value,no value,no value,no value,shown,show,VBN,53.763201,-2.70309,1.0
663,prepositional_dative,it,him,pronominal_it,pronominal,no value,no value,no value,no value,sock,sock,VB,51.3147593,-0.5599501,1.0
664,prepositional_dative,it,him,pronominal_it,pronominal,no value,no value,no value,no value,sock,sock,VB,51.794952,-1.8838872,1.0
665,prepositional_dative,it,him,pronominal_it,pronominal,no value,no value,no value,no value,sock,sock,VB,52.63687779999999,-1.1397592,1.0
666,prepositional_dative,it,him,pronominal_it,pronominal,no value,no value,no value,no value,sock,sock,VB,53.34980529999999,-6.260309700000001,1.0
667,prepositional_dative,it,him,pronominal_it,pronominal,no value,no value,no value,no value,sock,sock,VB,53.5768647,-2.4282192000000005,1.0
668,prepositional_dative,it,him,pronominal_it,pronominal,no value,no value,no value,no value,sock,sock,VB,53.6103086573364,-2.153569566593042,1.0
669,prepositional_dative,it,him,pronominal_it,pronominal,no value,no value,no value,no value,sock,sock,VB,54.77525,-1.584852,1.0
670,prepositional_dative,it,him,pronominal_it,pronominal,no value,no value,no value,no value,stick,stick,VB,50.854259000000006,0.573453,1.0
671,prepositional_dative,it,him,pronominal_it,pronominal,no value,no value,no value,no value,stick,stick,VB,51.5073509,-0.12775830000000002,1.0
672,prepositional_dative,it,him,pronominal_it,pronominal,no value,no value,no value,no value,stick,stick,VB,51.617843179350785,-0.737763588297068,1.0
673,prepositional_dative,it,him,pronominal_it,pronominal,no value,no value,no value,no value,stick,stick,VB,53.147195,-1.198674,1.0
674,prepositional_dative,it,him,pronominal_it,pronominal,no value,no value,no value,no value,stick,stick,VB,53.39330860000001,-2.1266343,1.0
675,prepositional_dative,it,him,pronominal_it,pronominal,no value,no value,no value,no value,stick,stick,VB,53.4807593,-2.2426305,1.0
676,prepositional_dative,it,him,pronominal_it,pronominal,no value,no value,no value,no value,stick,stick,VB,53.93184416076496,-1.2074820715725711,1.0
677,prepositional_dative,it,him,pronominal_it,pronominal,no value,no value,no value,no value,stick,stick,VB,54.210076,-0.290594,2.0
678,prepositional_dative,it,him,pronominal_it,pronominal,no value,no value,no value,no value,stick,stick,VB,55.953252,-3.188267,1.0
679,prepositional_dative,it,him,pronominal_it,pronominal,no value,no value,no value,no value,stick,stick,VB,56.415157,-5.471047,1.0
680,prepositional_dative,it,him,pronominal_it,pronominal,no value,no value,no value,no value,stick,stick,VBP,53.456952157913115,-2.233479566883483,1.0
681,prepositional_dative,it,him,pronominal_it,pronominal,no value,no value,no value,no value,sticking,stick,VAG,52.3130373,-0.7294934000000001,1.0
682,prepositional_dative,it,him,pronominal_it,pronominal,no value,no value,no value,no value,sticking,stick,VAG,53.34980529999999,-6.260309700000001,0.5
683,prepositional_dative,it,him,pronominal_it,pronominal,no value,no value,no value,no value,suggest,suggest,VBP,53.2735021332017,-6.39952053933045,1.0
684,prepositional_dative,it,him,pronominal_it,pronominal,no value,no value,no value,no value,suggest,suggest,VBP,54.691745,-1.212926,1.0
685,prepositional_dative,it,me,pronominal_it,pronominal,no value,no value,no value,no value,announce,announce,VBP,52.45617716586978,-2.056256573773811,1.0
686,prepositional_dative,it,me,pronominal_it,pronominal,no value,no value,no value,no value,bring,bring,VB,50.719164,-1.880769,1.0
687,prepositional_dative,it,me,pronominal_it,pronominal,no value,no value,no value,no value,bring,bring,VB,51.4097742,-0.2108084,1.0
688,prepositional_dative,it,me,pronominal_it,pronominal,no value,no value,no value,no value,bring,bring,VB,51.454513,-2.58791,1.0
689,prepositional_dative,it,me,pronominal_it,pronominal,no value,no value,no value,no value,bring,bring,VB,51.48876418115082,-0.578516590238128,1.0
690,prepositional_dative,it,me,pronominal_it,pronominal,no value,no value,no value,no value,bring,bring,VB,51.5073509,-0.12775830000000002,1.0
691,prepositional_dative,it,me,pronominal_it,pronominal,no value,no value,no value,no value,bring,bring,VB,51.51361477966061,-0.115251579865816,1.0
692,prepositional_dative,it,me,pronominal_it,pronominal,no value,no value,no value,no value,bring,bring,VB,52.0406224,-0.7594171,1.0
693,prepositional_dative,it,me,pronominal_it,pronominal,no value,no value,no value,no value,bring,bring,VB,52.205337,0.121817,1.0
694,prepositional_dative,it,me,pronominal_it,pronominal,no value,no value,no value,no value,bring,bring,VB,52.49396616659272,-1.890640074770749,1.0
695,prepositional_dative,it,me,pronominal_it,pronominal,no value,no value,no value,no value,bring,bring,VB,52.8140281,-1.6371359,2.0
