index,placename,longitude,latitude,past_participle,present_participle
356,Rugby,-1.265032,52.37088,0.3554346565234925,0.23584388632650144
357,Oxford,-1.2577263,51.75202,0.5154956647877353,0.31612083426153526
358,Middlesbrough,-1.234956,54.57423000000001,0.5453386399526843,0.11794976706648093
359,Hartlepool,-1.212926,54.69174,0.39821340930293436,0.12945751805780906
360,Loughborough,-1.206166,52.7721,0.4515419097940557,0.20111078720382622
361,Mansfield,-1.198674,53.1472,0.47867505728433846,0.07356526445174365
362,Nottingham,-1.1581086,52.95478000000001,0.7077432197998673,0.1933617469687201
363,Bicester,-1.1535898999999998,51.8996,0.26439764221135675,0.16027154578951044
364,Leicester,-1.1397591999999999,52.636880000000005,0.4781413975121323,0.33316318549871393
365,Doncaster,-1.128462,53.522819999999996,0.6051259272509899,0.03233159396560104
366,Worksop,-1.122745,53.3093,0.41570524103506334,0.0348976446685797
367,Basingstoke,-1.0923964,51.26654,0.3774467812173058,0.19332967079613605
368,Portsmouth,-1.0879769,50.81977,0.601892238506663,0.16024932024879007
369,York,-1.0872979,53.95997,0.6173947849129852,0.1317522325059751
370,Selby,-1.067189,53.783519999999996,0.3685291271721668,0.051283531755409194
371,Helmsley,-1.0562636,54.24651,0.1968079464654297,0.013616723115157764
372,Towcester,-0.9896879999999999,52.13511,0.26387810245857873,0.17907543822511993
373,Reading,-0.9781303,51.45426,0.5043143353225289,0.24289899101184312
374,Retford,-0.9455030000000001,53.32136,0.34699110396202604,0.017023393844618685
375,Petersfield,-0.93899,51.00759,0.29793843183355995,0.10975136576860484
376,Northampton,-0.9026559999999999,52.24048,0.43774277011159773,0.2961675779203904
377,Melton Mowbray,-0.887126,52.7664,0.27672167846291024,0.1574086738988287
378,Aylesbury,-0.8084,51.81561,0.3663218215898078,0.2657435824827151
379,Newark-on-Trent,-0.80657,53.070040000000006,0.4408804726313103,0.12022779348335565
380,Malton,-0.7978970000000001,54.13684,0.32576944741513375,0.0390099198556435
381,Chichester,-0.774936,50.83761,0.35708671308803575,0.15331677011957504
382,Gainsborough,-0.774465,53.400580000000005,0.33244797835031475,0.02436390266716965
383,Milton Keynes,-0.7594171,52.040620000000004,0.4078110100781539,0.31106607953489684
384,Aldershot,-0.7557509,51.24837,0.36841852499383526,0.2687092204993154
385,High Wycombe,-0.748229,51.628609999999995,0.3594673719696943,0.2305090189204329
386,Midhurst,-0.737274,50.9869,0.2702237048729861,0.12889543512969484
387,Kettering,-0.7302489999999999,52.39632,0.32379825600022977,0.21420002997360024
388,Wellingborough,-0.693964,52.30242,0.2820357947232341,0.20430167278986128
389,Corby,-0.6842333,52.4923,0.29990846550301464,0.21768818276567203
390,Bognor Regis,-0.673061,50.783,0.3010514869931914,0.18846202817595908
391,Scunthorpe,-0.654413,53.58865,0.4707629319797027,0.04412778628618787
392,Grantham,-0.643582,52.912519999999994,0.35516316218908167,0.12051192134511576
393,Whitby,-0.613347,54.48633,0.35285379211010354,0.034059436855243666
394,Slough,-0.5950406,51.51054,0.2830188506921051,0.3842035012403806
395,Guildford,-0.570409,51.23622,0.31311539258705645,0.32016919679025946
396,Woking,-0.5600349,51.31677,0.3670205494839025,0.3855125291985087
397,Lincoln,-0.540579,53.23069,0.5460775527160373,0.12794057639255113
398,Bedford,-0.46677820000000003,52.13864,0.3358812255379792,0.30799122768756515
399,Heathrow,-0.4542955,51.47002,0.2971373219769636,0.5254275121242724
400,Driffield,-0.443377,54.006,0.29302555283699333,0.03698886145564494
401,Beverley,-0.435093,53.84196,0.46345344341698336,0.05747877745761412
402,Luton,-0.4200255,51.87867,0.3217543380382853,0.3637179777291939
403,Scarborough,-0.399752,54.28311,0.43779428831472855,0.0647955871080484
404,Worthing,-0.372882,50.81787,0.3036984316465357,0.34905191615971237
405,Dorking,-0.332378,51.2322,0.27095727825331073,0.3463903697133395
406,Hull,-0.3274198,53.767619999999994,0.651818217870679,0.0899740905952248
407,Horsham,-0.325858,51.06288,0.23343286609147187,0.26542689183319335
408,Biggleswade,-0.26421999999999995,52.086940000000006,0.18822499572526713,0.23436151288352544
409,Peterborough,-0.2405299,52.5695,0.37134195835179673,0.3043579746468693
410,Welwyn Garden City,-0.208661,51.80317,0.3491824614839268,0.5024544719054802
411,Bridlington,-0.198802,54.08535,0.34214495137182777,0.04644959098648811
412,Stevenage,-0.19661199999999998,51.90376,0.2524348372416673,0.3564168183678384
413,Crawley,-0.18722750000000002,51.109140000000004,0.2327761275244304,0.360398020520018
414,Huntingdon,-0.182552,52.33146,0.20699135195380736,0.2278396671915863
415,Hove,-0.168749,50.82793,0.24507445905131667,0.29248774510856373
416,Spalding,-0.1537024,52.7901,0.28643779452384205,0.17152578198853344
417,Brighton,-0.137163,50.82253,0.4023558816546348,0.4818571190133662
418,London,-0.12775830000000002,51.50735,0.7059099580117738,0.9678231172527904
419,Grimsby,-0.08078400000000001,53.56746999999999,0.4816411268880722,0.0753515889057788
420,Boston,-0.026576999999999996,52.97894,0.39397808050673777,0.17638825916069362
421,Royston,-0.024066,52.048140000000004,0.15781701866545972,0.220601986882206
422,Louth_Lincs,-0.007711,53.36596,0.33543066222121865,0.0547601160049242
423,Lewes,0.00878,50.873870000000004,0.23336428423784658,0.2702354502924263
424,Chatteris,0.054012,52.4561,0.14049061030871834,0.16072307511300957
425,Uckfield,0.095913,50.966409999999996,0.24258721882866874,0.2831563335910769
426,Cambridge,0.12181700000000001,52.20534,0.36952628618797406,0.48027336658000397
427,Bishop's Stortford,0.15365020000000001,51.87216,0.20435988125053337,0.36163574978634666
428,Wisbech,0.158797,52.66631999999999,0.20879965324859076,0.15801854505873286
429,Sevenoaks,0.190898,51.27241,0.2660919159510028,0.38984404470929457
430,Tunbridge Wells,0.26369499999999996,51.13238,0.2572688519388207,0.3416878919773253
431,Eastbourne,0.29047199999999995,50.768029999999996,0.24573015266988138,0.3136086859591562
432,Brentwood,0.30717490000000003,51.620470000000005,0.27368153100715403,0.6513074949496974
433,Skegness,0.337881,53.1464,0.2937870289850496,0.08469538176109796
434,Downham Market,0.385472,52.606609999999996,0.14356346396458203,0.1730757354893271
435,King's Lynn,0.4022963,52.75168000000001,0.2731483961751691,0.21075685124853472
436,Bexhill,0.4662071,50.849909999999994,0.1802452855711628,0.23144932457008366
437,Chelmsford,0.4685497,51.73559,0.19336673081867353,0.3790956057773197
438,Mildenhall,0.5156095,52.347570000000005,0.20063727733607264,0.26939498476131635
439,Medway,0.5417860999999999,51.404740000000004,0.18642205418587324,0.365451224254279
440,Braintree,0.5509269,51.88009,0.21442114779489313,0.26663030586812936
441,Gillingham,0.551438,51.38632,0.2744949773572465,0.5368037678385817
442,Hastings,0.573453,50.85426,0.20840616017005206,0.3214269520571991
443,Maldon,0.6714479999999999,51.731809999999996,0.17315452048224247,0.32705618719402935
444,Southend,0.7077123000000001,51.54593,0.21615910474303465,0.4409328514496503
445,Bury St Edmunds,0.7104931999999999,52.24292,0.28264741963355194,0.37386360085159
446,Thetford,0.751657,52.412859999999995,0.16081069837789666,0.2378596531206904
447,Ashford,0.8750190000000001,51.14647,0.2128410401112749,0.29531954283514134
448,Faversham,0.889358,51.31599,0.19341967781333544,0.2912073363441311
449,Colchester,0.891874,51.89593,0.28242438716967827,0.37555947239281096
450,New Romney,0.939473,50.98512,0.13461772890652515,0.19902403313456177
451,Canterbury,1.0789089,51.280229999999996,0.2655772896010667,0.36409832087296423
452,Ipswich,1.14822,52.056740000000005,0.28377213599523504,0.38999712663014807
453,Clacton,1.153035,51.78953,0.17156056036885153,0.23871075178136356
454,Folkestone,1.169456,51.0814,0.2017045165432654,0.28999352916672644
455,Sheringham,1.2109589,52.944419999999994,0.1386234039382788,0.15318479254453904
456,Harwich,1.260297,51.93473,0.14252087570315886,0.19026858248751227
457,Norwich,1.297355,52.63089,0.3523595902656181,0.45883552306589975
458,Cromer,1.301866,52.93145,0.18159276735811025,0.20197528315339772
459,Cromer,1.301866,52.93145,0.18159276735811025,0.20197528315339772
460,Dover,1.3134027,51.12788,0.18746177204097314,0.26080942564386705
461,Felixstowe,1.3512549999999999,51.961729999999996,0.17681646918516866,0.24063161828857996
462,Margate,1.3868339,51.38965,0.2090308045887569,0.28257897969252416
463,Ramsgate,1.4198950000000001,51.33555,0.20376096866832025,0.2822437000006693
464,Great Yarmouth,1.728047,52.59823000000001,0.22485406665611563,0.2675641884175939
465,Lowestoft,1.7534490000000003,52.48114,0.2375758128037956,0.2766506164478805
466,Swaffham,0.687481,52.64747,0.12970257613252612,0.18495897998646463
467,Dereham,0.9378270000000001,52.681619999999995,0.27083739958413233,0.36359109841054665
468,Ely,0.262363,52.39954,0.19177147120823196,0.2429364969096282
469,March,0.088622,52.551719999999996,0.16859467553642202,0.18064980929967153
470,St Neots,-0.26510300000000003,52.23008,0.19729863363559785,0.20372212501699039
471,Banham,1.0402849,52.45125,0.17916469196863496,0.24590277328934976
472,Holt,1.086747,52.90936,0.18052369301894108,0.20294656028769334
473,Hunstanton,0.49103199999999997,52.93891,0.16272756380405226,0.09387456599980791
474,Horncastle,-0.11245,53.20731,0.2574788609299977,0.058489650462147554
475,Market Weighton,-0.6677465,53.86484,0.2759006910828828,0.029402929541238517
476,Hawes,-2.1968695,54.303830000000005,0.08167008349755084,0.01
477,Reeth,-1.9428115000000001,54.38946,0.2848320067142158,0.07330255839798344
478,Aysgarth,-1.9967433999999997,54.29159,0.1804529130837764,0.02552604123620535
479,Stanhope,-2.011302,54.74946,0.29487744378899594,0.19694742149426092
480,Keswick,-3.134706,54.60128,0.23119513402043118,0.08376063801011623
481,Oxenholme,-2.7243327999999996,54.30134,0.2130624761935722,0.03556826605761626
