index,placename,longitude,latitude,aint,amnt,arent,ent,int
252,Guernsey,-2.5852779999999997,49.46569,0.03383528016068488,0.01,0.01,0.016705830941078068,0.01
253,Ross-on-Wye,-2.582446,51.91445,0.21572755420726367,0.01,0.21350774349363585,0.4022318142818061,0.01
254,Jedburgh,-2.5549369,55.47772,0.056648852674518774,0.027505320153376155,0.16570925565740136,0.01,0.01
255,Sedbergh,-2.5281740000000004,54.32363,0.13210085278347722,0.01,0.14675409184989,0.01,0.01
256,Sedbergh,-2.5281740000000004,54.32363,0.13210085278347722,0.01,0.14675409184989,0.01,0.01
257,Nantwich,-2.524102,53.067190000000004,0.08057127836624434,0.01,0.2896790513092594,0.01,0.01
258,Banff,-2.524038,57.666509999999995,0.14185439659877427,0.08059065231972917,0.1309677273828715,0.048978409197452576,0.01
259,Dunbar,-2.516737,56.00209,0.22807148933031668,0.14570110251400764,0.2127484704498406,0.01,0.01
260,Cinderford,-2.5009579,51.8253,0.17823643229334316,0.01,0.21067655302655683,0.32591546409665173,0.01
261,Banchory,-2.4909599,57.05386,0.16568250409086402,0.08812199289025262,0.16410508895502782,0.0535555291195626,0.01
262,Blackburn,-2.487529,53.748580000000004,0.31388456926566066,0.01,0.3528330274067777,0.01,0.01
263,Market Drayton,-2.483485,52.90355,0.10442859469476809,0.01,0.15939438815961063,0.01,0.01
264,Telford,-2.4672611,52.67759,0.43022100556405674,0.01,0.2504224283015211,0.01,0.01
265,Montrose,-2.4661150000000003,56.70692,0.17235149718564835,0.12493353908034843,0.17493161182546185,0.06327290918958069,0.01
266,Turriff,-2.4623,57.53893000000001,0.14888766035488527,0.0840376857659488,0.1395468575877617,0.05107331983270151,0.01
267,Weymouth,-2.457621,50.61443,0.20630273769734425,0.01,0.25916696489121854,0.021462447609611537,0.01
268,Crewe,-2.4438209,53.10041,0.14047575257597164,0.01,0.3637227697919293,0.01,0.01
269,Fortuneswell,-2.4422189999999997,50.55919,0.119431364346289,0.01,0.12824685163504482,0.013316521631481368,0.01
270,Dorchester,-2.4411810000000003,50.71116,0.28885535936223616,0.01,0.31918223047177563,0.02576770903405657,0.01
271,Alston,-2.438685,54.812169999999995,0.02507695538454194,0.01,0.1347773694354327,0.01,0.01
272,Kelso,-2.432207,55.600030000000004,0.0726906981749972,0.03968923667552484,0.2001839409411945,0.01,0.01
273,Wincanton,-2.416007,51.055690000000006,0.14666625154757906,0.01,0.15006273091477476,0.025205827855440906,0.08385941137736191
274,Clitheroe,-2.3930830000000003,53.8711,0.1424148927364678,0.01,0.269193072088175,0.01,0.01
275,Sark,-2.3666256000000003,49.43007,0.03020614355351015,0.01,0.011243205896782522,0.016199593584552165,0.01
276,Bath,-2.3590167,51.38106,0.34062810536033217,0.01,0.37622630693507125,0.11789353710477593,0.19611502700247993
277,Kidderminster,-2.2496839,52.3886,0.323941538630341,0.01,0.18562235574551963,0.4590642049764912,0.01
278,Manchester,-2.2426305,53.48076,0.3230092588486178,0.01,0.8378962902694141,0.01,0.06717661675221875
279,Burnley,-2.2405035,53.78929,0.22858058820136906,0.01,0.35423586716733707,0.01,0.01
280,Gloucester,-2.238156,51.86424,0.24548621606322635,0.01,0.3837357210400059,0.7449040584212268,0.01
281,Newcastle-under-Lyme,-2.2273002,53.01321,0.15544946000339777,0.01,0.30962734220698895,0.01,0.01
282,Worcester,-2.221575,52.19364,0.3529243662762687,0.01,0.3292973968284485,0.8571895145114596,0.01
283,Trowbridge,-2.208853,51.31966,0.3369652801363033,0.01,0.355335221117308,0.15516410450096074,0.1720762246167699
284,Shaftesbury,-2.198083,51.0046,0.1621867645195314,0.01,0.16985522885244567,0.10297346447005724,0.01
285,Alderney,-2.1973557,49.715,0.034619172603639954,0.01,0.01,0.01,0.01
286,Stoke-on-Trent,-2.179404,53.002669999999995,0.26589006613905547,0.01,0.4246559754137103,0.01,0.01
287,Colne,-2.176991,53.85564,0.13718541973594162,0.01,0.2555430792789859,0.01,0.01
288,Blandford Forum,-2.165353,50.85691,0.18055017616908092,0.01,0.12879709906769016,0.0499306817354959,0.01
289,Rochdale,-2.1561,53.60971,0.17146541140079027,0.01,0.4760101837218465,0.01,0.01
290,Jersey,-2.13125,49.21444,0.03329983283103814,0.01,0.010541921797134037,0.01,0.01
291,Wolverhampton,-2.12882,52.586969999999994,0.5086780610869033,0.01,0.2331052576891585,0.49693470614481344,0.01
292,Stafford,-2.12066,52.80669,0.3996203113001138,0.01,0.3244237015487562,0.01,0.01
293,Macclesfield,-2.119287,53.25866,0.20958345014258148,0.01,0.37614320643832955,0.01,0.14521602825528881
294,Hexham,-2.1121439,54.97266,0.06620493137857619,0.01,0.38539479543942523,0.01,0.01
295,Aberdeen,-2.094278,57.149719999999995,0.352477537786369,0.17360586763619248,0.38272179413314356,0.10550775937043168,0.01
296,Dudley,-2.081112,52.51226,0.517197613947382,0.01,0.21094199720134882,0.46526650649995943,0.01
297,Cheltenham,-2.0782533,51.899390000000004,0.22469770552797066,0.01,0.3590337440923553,0.7825728257614455,0.01
298,Bromsgrove,-2.061906,52.33559,0.39381954726428303,0.01,0.18267130302962964,0.6723463494592419,0.01
299,Skipton,-2.0162787,53.96285,0.09012899402058303,0.01,0.2780814222654342,0.01,0.01
300,Fraserburgh,-2.007631,57.69335,0.1545104573752794,0.0867934439398371,0.1484306691916099,0.05274811272250772,0.01
301,Berwick,-2.005395,55.77024,0.07893491027501538,0.03677435194674093,0.23714406935698054,0.01,0.01
302,Poole,-1.987248,50.71505,0.314466949720335,0.01,0.2977683704924169,0.08284806210859992,0.01
303,Walsall,-1.9829189999999999,52.586209999999994,0.5117912085944821,0.01,0.2215602874429041,0.46432598631460403,0.01
304,Cirencester,-1.968243,51.71849,0.23761319251160523,0.01,0.3282044361350042,0.5489646318159478,0.01
305,Evesham,-1.9467700000000001,52.09215,0.1399341262303365,0.01,0.21435771644736426,0.7347406225077021,0.01
306,Buxton,-1.91483,53.259080000000004,0.19821210568679123,0.01,0.2916335680480843,0.01,0.10647666220814399
307,Keighley,-1.9123580000000002,53.8678,0.10853591305460074,0.01,0.3450025122312887,0.06303058785380826,0.01
308,Birmingham,-1.8904009999999998,52.48624,0.8774889091521962,0.01,0.3835407090284546,1.0,0.01
309,Bournemouth,-1.880769,50.719159999999995,0.3739147595186318,0.01,0.37264042645514633,0.10038443789712477,0.01
310,Halifax,-1.8575400000000002,53.727019999999996,0.12504728783760669,0.01,0.33558244655525865,0.01,0.01
311,Salisbury,-1.794472,51.06878,0.27446930909550804,0.01,0.2812990612331221,0.12594464751134724,0.01
312,Ringwood,-1.7888169999999999,50.84495,0.21054105456059397,0.016008155427151977,0.24850210393192448,0.06485896830707552,0.01
313,Huddersfield,-1.7850351000000002,53.645790000000005,0.1601761539505701,0.01,0.4706292049557367,0.060091338803234015,0.01
314,Peterhead,-1.784066,57.50812,0.18383528721328088,0.09661889706988065,0.18664036735741873,0.05871946361869417,0.01
315,Swindon,-1.7797176,51.55577,0.2546603492949099,0.01,0.3407894464609143,0.6429777223001699,0.01
316,Bradford,-1.759398,53.79598000000001,0.16621711818733997,0.01,0.5132485939478728,0.08078834901210305,0.01
317,Ashbourne,-1.7321790000000001,53.016630000000006,0.2786098662318186,0.01,0.33452029686347784,0.01,0.01
318,Marlborough,-1.7270619999999999,51.42007,0.20368919778919234,0.01,0.20154920843468901,0.2354256755622703,0.01
319,Stratford-upon-Avon,-1.7082979999999999,52.19173,0.4117943105662845,0.01,0.1698350537947107,0.5354033383960782,0.01
320,Alnwick,-1.7062990000000002,55.41274,0.05424726834066508,0.01,0.2543768774994527,0.01,0.01
321,Otley,-1.691786,53.90583,0.07730606064864996,0.01,0.2664006235650493,0.05419150882432524,0.01
322,Bishop Auckland,-1.6787880000000002,54.663819999999994,0.08960100703911655,0.01,0.30620176143567546,0.01,0.01
323,Burton upon Trent,-1.6371358999999999,52.81403,0.33072370221193903,0.01,0.2656340449684071,0.26621836386144443,0.01
324,Newcastle,-1.61778,54.97825,0.14204531437537934,0.01,0.6988236350598706,0.01,0.01
325,Durham,-1.5848520000000001,54.77525,0.0800265745249948,0.01,0.4854751854543223,0.01,0.01
326,Ashington,-1.5659829,55.18298000000001,0.06328899902221913,0.01,0.2950352477597696,0.01,0.01
327,Darlington,-1.559458,54.52361,0.12777487224427767,0.01,0.3688391453776879,0.01,0.01
328,Leeds,-1.5490774,53.80076,0.20438389411996868,0.01,0.6814984411665287,0.11341341593515264,0.01
329,Harrogate,-1.5418120000000002,53.99211999999999,0.12850523304181277,0.011950811649222575,0.46298850346509185,0.07263022614313844,0.01
330,Leamington Spa,-1.5200789,52.28519,0.5359987803312778,0.01,0.211314617350244,0.6562445019970619,0.01
331,Coventry,-1.519693,52.40682,0.6425234676074436,0.01,0.23197554647787144,0.697017163821705,0.01
332,Blyth,-1.510277,55.12696,0.06391471382759135,0.01,0.31285401398862167,0.01,0.01
333,Wakefield,-1.505924,53.6833,0.13577999792516465,0.01,0.42965558202123727,0.10520222763865365,0.01
334,Andover,-1.4919233,51.2112,0.28572165522678733,0.01,0.2207027790991278,0.16887072888337948,0.01
335,Witney,-1.4850543999999999,51.785940000000004,0.16642484813429753,0.01,0.26617784096260955,0.38201470496591955,0.01
336,Barnsley,-1.479726,53.55263000000001,0.14351159468453953,0.012467102977606608,0.41836466495950203,0.03788397696430079,0.01
337,Derby,-1.4746186000000001,52.92253,0.3870781616973581,0.01,0.3959168406455614,0.01,0.01
338,Sheffield,-1.470085,53.381130000000006,0.2023037193595813,0.01801626104905082,0.641519410762798,0.054746289753557456,0.01
339,Nuneaton,-1.465382,52.52049,0.5068692184560625,0.01,0.21376102192482607,0.4642790676482245,0.05940959929311895
340,Northallerton,-1.429959,54.337959999999995,0.08681581503506089,0.01,0.24808688557504444,0.01,0.01
341,South Shields,-1.427406,54.99941999999999,0.08522987578303697,0.01,0.4270744902550224,0.01,0.01
342,Chesterfield,-1.421629,53.23505,0.16729632325651597,0.013406927088232259,0.3985815163388991,0.01,0.01
343,Southampton,-1.4043508999999998,50.9097,0.5621416191519562,0.023052585528718937,0.41807168663539196,0.07005023960107838,0.11652805899737183
344,Wetherby,-1.384816,53.92706,0.06640047807568035,0.01,0.24762743830464948,0.04629104294656501,0.01
345,Sunderland,-1.383801,54.90687,0.08683750075051541,0.01,0.48404044171477595,0.01,0.01
346,Rotherham,-1.3635008999999998,53.4326,0.1314518213124717,0.012582049995108141,0.4314264372762982,0.03823327050427298,0.01
347,Castleford,-1.345968,53.72346999999999,0.08878264506922365,0.01,0.3673762021374666,0.10399795299296162,0.01
348,Thirsk,-1.341377,54.23385,0.06874659001417052,0.011529141289384722,0.2222643611342232,0.01,0.01
349,Banbury,-1.339775,52.0629,0.15444748914454004,0.01,0.27890651380092274,0.4546951790920001,0.01
350,Stockton,-1.3289821000000002,54.57046,0.1283482323533791,0.01,0.3750956773344025,0.01,0.01
351,Newbury,-1.3231138999999998,51.40141,0.35908526717939576,0.01,0.2894114736503151,0.28053848230650075,0.01
352,Isle of Wight,-1.304734,50.69385,0.3591715721773158,0.014635026070298648,0.26902234980402273,0.059295564985511355,0.07397830404850933
353,Isle of Wight,-1.304734,50.69385,0.3591715721773158,0.014635026070298648,0.26902234980402273,0.059295564985511355,0.07397830404850933
354,Abingdon,-1.2879528999999998,51.67078,0.1805467095707952,0.01,0.27882268011514544,0.45377403657760723,0.01
355,Shetland Islands,-1.2659409,60.52965,0.09713521839682956,0.0586735867446433,0.07641955945488377,0.035658464821209254,0.01
356,Rugby,-1.265032,52.37088,0.46764978777191957,0.01,0.20248761553775618,0.3777448600993729,0.08976796396942005
357,Oxford,-1.2577263,51.75202,0.24795257577847454,0.01,0.5081166024111001,0.5534825752600571,0.01
358,Middlesbrough,-1.234956,54.57423000000001,0.15440762942236064,0.01,0.46263061816048795,0.01,0.01
359,Hartlepool,-1.212926,54.69174,0.1175302010212687,0.01,0.35811685316448433,0.01,0.01
360,Loughborough,-1.206166,52.7721,0.35651615200232223,0.01,0.34189617255528815,0.03734610040449833,0.06212495352790323
361,Mansfield,-1.198674,53.1472,0.21451676307362924,0.01,0.3378518471286056,0.01,0.01
362,Nottingham,-1.1581086,52.95478000000001,0.41281556393431307,0.01,0.5382818994829129,0.06680806065320388,0.01
363,Bicester,-1.1535898999999998,51.8996,0.1366589717527319,0.01,0.23159376153314482,0.2905677482665805,0.01
364,Leicester,-1.1397591999999999,52.636880000000005,0.5799027439165048,0.01,0.34618628719141603,0.22880437313007293,0.12687145721124546
365,Doncaster,-1.128462,53.522819999999996,0.15575665338496777,0.013266709123992733,0.4401175388611806,0.04031375397905246,0.01
366,Worksop,-1.122745,53.3093,0.10836333421480004,0.01,0.29964941659266364,0.01,0.01
367,Basingstoke,-1.0923964,51.26654,0.29836731058572397,0.01,0.2904370791885878,0.16696729515594724,0.01
368,Portsmouth,-1.0879769,50.81977,0.47958759262792494,0.02078124861969845,0.3748700230221317,0.06314829480569319,0.10504672294474053
369,York,-1.0872979,53.95997,0.1443905316117733,0.014747402703038133,0.5328517363911783,0.08962631021076695,0.01
370,Selby,-1.067189,53.783519999999996,0.07783275216952769,0.01,0.2824334171957288,0.0452629981081346,0.01
371,Helmsley,-1.0562636,54.24651,0.025751709802113443,0.01,0.12701344738982095,0.01,0.01
372,Towcester,-0.9896879999999999,52.13511,0.22157306452643222,0.01,0.20272876208453203,0.32089615224188694,0.01
373,Reading,-0.9781303,51.45426,0.4223514925761553,0.01,0.3763901941885845,0.2640178041670226,0.01
374,Retford,-0.9455030000000001,53.32136,0.08994915433270974,0.01,0.23146736112856514,0.02158358735567602,0.01
375,Petersfield,-0.93899,51.00759,0.278003096038413,0.013913340257607272,0.16791756700721117,0.01,0.07033026869672203
376,Northampton,-0.9026559999999999,52.24048,0.4677556160635497,0.01,0.3253961429228563,0.4251471251909628,0.01
377,Melton Mowbray,-0.887126,52.7664,0.2230994274709496,0.01,0.21375960372875405,0.05952265567886856,0.04950775133071402
378,Aylesbury,-0.8084,51.81561,0.19541451727180098,0.01,0.37007632029894044,0.4139395483276324,0.01
379,Newark-on-Trent,-0.80657,53.070040000000006,0.23041588645196648,0.01,0.3227343111091505,0.14668751328231028,0.01
380,Malton,-0.7978970000000001,54.13684,0.03742572086405475,0.013512564709722263,0.2559245247066792,0.01,0.01
381,Chichester,-0.774936,50.83761,0.31375487337719676,0.017298007749640316,0.23309987139514876,0.01,0.17487870465944083
382,Gainsborough,-0.774465,53.400580000000005,0.07893241801124416,0.01,0.2295848581536671,0.04508970281377641,0.01
383,Milton Keynes,-0.7594171,52.040620000000004,0.3058225577710531,0.01,0.3900613754865215,0.41572463370659435,0.01
384,Aldershot,-0.7557509,51.24837,0.33691872493546926,0.01,0.3309703511695905,0.08324800688845631,0.01
385,High Wycombe,-0.748229,51.628609999999995,0.26970151478035825,0.01,0.32421134326136725,0.09024370731831179,0.01
386,Midhurst,-0.737274,50.9869,0.24412440029996454,0.01388832266351438,0.17181120528555996,0.01,0.14040762375848442
387,Kettering,-0.7302489999999999,52.39632,0.34515895539312424,0.01,0.22735026955316967,0.28647407286434295,0.01
388,Wellingborough,-0.693964,52.30242,0.29688258384701527,0.01,0.20041295462871947,0.3516587595867318,0.01
389,Corby,-0.6842333,52.4923,0.3379406710704571,0.01,0.20800089633935856,0.29950119542914355,0.07117400281249757
390,Bognor Regis,-0.673061,50.783,0.2531500127414017,0.01262269819393326,0.2440586102139817,0.01,0.12761245527242285
391,Scunthorpe,-0.654413,53.58865,0.13069370719559975,0.01,0.3445094279867765,0.041726877318304045,0.01
392,Grantham,-0.643582,52.912519999999994,0.21090303288997675,0.01,0.2576952653640924,0.12063940036704264,0.01
393,Whitby,-0.613347,54.48633,0.07417613305620772,0.012214560457696885,0.2586167146227705,0.01,0.01
394,Slough,-0.5950406,51.51054,0.32826129988312197,0.01,0.3584501644105281,0.01,0.01
395,Guildford,-0.570409,51.23622,0.29383066193014307,0.01,0.3503771533835754,0.01,0.01
396,Woking,-0.5600349,51.31677,0.36609195030311037,0.01,0.4163381863634839,0.01,0.01
397,Lincoln,-0.540579,53.23069,0.2202580674609904,0.01,0.4246103318420616,0.19213063897564453,0.01
398,Bedford,-0.46677820000000003,52.13864,0.270353459668457,0.01,0.33080483767286945,0.5407857312710367,0.01
399,Heathrow,-0.4542955,51.47002,0.3263085783675508,0.01,0.4861849263658776,0.01,0.01
400,Driffield,-0.443377,54.006,0.05701606079748332,0.01,0.2165938666040516,0.01,0.01
401,Beverley,-0.435093,53.84196,0.1113417274155274,0.013775512159386915,0.3581504125246217,0.01,0.01
402,Luton,-0.4200255,51.87867,0.36784971779829484,0.01,0.33954711568037893,0.23167709694457045,0.01
403,Scarborough,-0.399752,54.28311,0.1051083985744499,0.01182090714860358,0.3445742465846016,0.01,0.01
404,Worthing,-0.372882,50.81787,0.22074924466151544,0.01,0.39555183975937347,0.01,0.11386820014906456
405,Dorking,-0.332378,51.2322,0.2658124438046368,0.01,0.3474386118460879,0.01,0.01
406,Hull,-0.3274198,53.767619999999994,0.17021293609701021,0.019831087904341245,0.5230536593986848,0.01,0.01
407,Horsham,-0.325858,51.06288,0.14303171683645716,0.01,0.3039454937178299,0.01,0.08942278904811518
408,Biggleswade,-0.26421999999999995,52.086940000000006,0.22309941707636569,0.01,0.19271636083799198,0.14136629982338159,0.01
409,Peterborough,-0.2405299,52.5695,0.48734131718656837,0.01,0.2355197651878581,0.5596892215890586,0.37241553953782963
410,Welwyn Garden City,-0.208661,51.80317,0.4767474823247996,0.01,0.4338596235393698,0.09434292096192942,0.01
411,Bridlington,-0.198802,54.08535,0.07939022743047464,0.010488934519160064,0.25691071128344545,0.01,0.01
412,Stevenage,-0.19661199999999998,51.90376,0.3671404523167113,0.01,0.27299808036281814,0.21765292496807082,0.01
413,Crawley,-0.18722750000000002,51.109140000000004,0.1465647227050854,0.01,0.3750548005544264,0.01,0.16190396404075827
414,Huntingdon,-0.182552,52.33146,0.25408583282340386,0.01,0.18259988078086653,0.22717712510082952,0.01
415,Hove,-0.168749,50.82793,0.16174217381773218,0.01,0.32679638594176086,0.01,0.0970373702966092
416,Spalding,-0.1537024,52.7901,0.3111838142553898,0.01,0.1520538741808543,0.3318152477975011,0.4415777559186484
417,Brighton,-0.137163,50.82253,0.2749055665903836,0.01,0.5629365657691301,0.01,0.15661241178295074
418,London,-0.12775830000000002,51.50735,0.7408353851287042,0.012562114279210437,1.0,0.012724225729091721,0.09524995910943689
419,Grimsby,-0.08078400000000001,53.56746999999999,0.16087586780122384,0.01,0.3647495915361458,0.04261236886932822,0.01
420,Boston,-0.026576999999999996,52.97894,0.30667837046046353,0.01,0.24384887245556416,0.44132611993867404,0.48942847246005283
421,Royston,-0.024066,52.048140000000004,0.21601521695017087,0.01,0.16231143490373093,0.08275014068074939,0.01
422,Louth_Lincs,-0.007711,53.36596,0.12570347318834424,0.01,0.2347554256240925,0.03644910133305265,0.01
423,Lewes,0.00878,50.873870000000004,0.14100871733982723,0.01,0.30858386939868915,0.01,0.09310509824426048
424,Chatteris,0.054012,52.4561,0.15740559587445646,0.01,0.11337985749904061,0.1108432295628979,0.2458491839510566
425,Uckfield,0.095913,50.966409999999996,0.1268095355931797,0.01,0.33848402065078714,0.01,0.01
426,Cambridge,0.12181700000000001,52.20534,0.33028358724111057,0.01,0.4945230433726484,0.2350998521042792,0.01
427,Bishop's Stortford,0.15365020000000001,51.87216,0.3680612936341933,0.023248185330328977,0.2341610233143492,0.14128922962858576,0.01
428,Wisbech,0.158797,52.66631999999999,0.22679266872779927,0.01,0.13448405006987776,0.13401557330157124,0.2972452110475613
429,Sevenoaks,0.190898,51.27241,0.43839014971592083,0.01,0.27671875187101425,0.07644644973995217,0.2543361977037883
430,Tunbridge Wells,0.26369499999999996,51.13238,0.2916845498880081,0.01,0.3066689322756952,0.01,0.2629601117975517
431,Eastbourne,0.29047199999999995,50.768029999999996,0.1781180736043011,0.01,0.34097475528476695,0.01,0.01
432,Brentwood,0.30717490000000003,51.620470000000005,1.0,0.02379865111915231,0.22839680931680117,0.07231732250999957,0.01
433,Skegness,0.337881,53.1464,0.18617963739301044,0.01,0.1553671311184208,0.22979940923163938,0.4778370094693901
434,Downham Market,0.385472,52.606609999999996,0.17381742558149058,0.01,0.11508982561742133,0.1491720363962114,0.2481465748335231
435,King's Lynn,0.4022963,52.75168000000001,0.3215948645727918,0.01,0.16134173944016703,0.2970618518004897,0.6177002229557822
436,Bexhill,0.4662071,50.849909999999994,0.15107749826513023,0.01,0.22301108548436838,0.01,0.13138625984918392
437,Chelmsford,0.4685497,51.73559,0.5729706175172393,0.015409951145141994,0.14792339273294197,0.04682645388606367,0.01
438,Mildenhall,0.5156095,52.347570000000005,0.20488618673157857,0.01,0.23303554730197906,0.0612659216455613,0.3057462176470947
439,Medway,0.5417860999999999,51.404740000000004,0.5375736420655879,0.01,0.14851154183295845,0.01,0.1421177913878193
440,Braintree,0.5509269,51.88009,0.45218651140691646,0.013830972928537423,0.13208824210415468,0.042028389240844934,0.06991391171284489
441,Gillingham,0.551438,51.38632,0.783055490022472,0.01,0.2436291431820581,0.01,0.2056381721256864
442,Hastings,0.573453,50.85426,0.19721493077329663,0.01,0.2969162767719447,0.01,0.16629277786247718
443,Maldon,0.6714479999999999,51.731809999999996,0.5012133857667918,0.013898531972357298,0.12334465394131419,0.01,0.07025541458827032
444,Southend,0.7077123000000001,51.54593,0.6653757828936768,0.019321021663735196,0.17608477105757214,0.01,0.01
445,Bury St Edmunds,0.7104931999999999,52.24292,0.355722241799922,0.01,0.3261996205069363,0.01,0.22128719077624645
446,Thetford,0.751657,52.412859999999995,0.19381412986503463,0.01,0.1822462199372809,0.03604391842097548,0.2398351568112005
447,Ashford,0.8750190000000001,51.14647,0.28497807817831444,0.01,0.2293449171954973,0.01,0.33499675952390107
448,Faversham,0.889358,51.31599,0.2928780446987406,0.01,0.20588138165677364,0.01,0.31138883672927775
449,Colchester,0.891874,51.89593,0.46387203313151376,0.02814596796904507,0.2718884864446124,0.01,0.14227449723368554
450,New Romney,0.939473,50.98512,0.1555324534387058,0.01,0.14917512332090752,0.01,0.23120939319891837
451,Canterbury,1.0789089,51.280229999999996,0.3433551009908348,0.01,0.3011607115674805,0.01,0.39182598232577803
452,Ipswich,1.14822,52.056740000000005,0.40120458484519994,0.01,0.3143923827084771,0.01,0.3025121658071055
453,Clacton,1.153035,51.78953,0.291955385969775,0.017017199630218936,0.15075893892793713,0.01,0.08601990609729247
454,Folkestone,1.169456,51.0814,0.29431055571818254,0.01,0.21109141579511584,0.01,0.3228932805528676
455,Sheringham,1.2109589,52.944419999999994,0.152408086385407,0.01,0.09723067734890273,0.07262888418886869,0.5436792343563884
456,Harwich,1.260297,51.93473,0.2255355234580407,0.017821149891145596,0.11335068730852924,0.01,0.180167549918952
457,Norwich,1.297355,52.63089,0.4433016203893936,0.01,0.37728052401860035,0.07759981868037766,0.903607051660045
458,Cromer,1.301866,52.93145,0.200657752655317,0.01,0.14323347500975667,0.09265478222362064,0.69358742904268
459,Cromer,1.301866,52.93145,0.200657752655317,0.01,0.14323347500975667,0.09265478222362064,0.69358742904268
460,Dover,1.3134027,51.12788,0.273751261614967,0.01,0.1871232786661781,0.01,0.2713125633425586
461,Felixstowe,1.3512549999999999,51.961729999999996,0.2816046545227197,0.01,0.1597937487954478,0.01,0.22088159020788253
462,Margate,1.3868339,51.38965,0.35614685475013663,0.01,0.18985701752119344,0.01,0.1441315722859573
463,Ramsgate,1.4198950000000001,51.33555,0.32064223136768766,0.01,0.20214776555826627,0.01,0.14359513235501795
464,Great Yarmouth,1.728047,52.59823000000001,0.2736667747367567,0.01,0.20618277864672255,0.05281955031923676,0.6150544986771428
465,Lowestoft,1.7534490000000003,52.48114,0.3031737942890608,0.01,0.2149666267951765,0.0521989346450917,0.5209952375275406
466,Swaffham,0.687481,52.64747,0.17041462609027594,0.01,0.11302375812923957,0.07755951687467383,0.38705903640763534
467,Dereham,0.9378270000000001,52.681619999999995,0.3203858141589462,0.01,0.27829364652957356,0.1335877475640694,1.0
468,Ely,0.262363,52.39954,0.22706706008855176,0.01,0.18420353166574735,0.15374358644112981,0.3410017500691117
469,March,0.088622,52.551719999999996,0.19047678391454154,0.01,0.13329767709708787,0.14031106619999867,0.31120855519495344
470,St Neots,-0.26510300000000003,52.23008,0.17684477411194102,0.01,0.19178951898072275,0.22950214964073115,0.01
471,Banham,1.0402849,52.45125,0.21980694846527662,0.01,0.18955780497091787,0.04383399193458578,0.2916700772479735
472,Holt,1.086747,52.90936,0.19429892431299503,0.01,0.14311917158605808,0.09983544679546257,0.7473398545909741
473,Hunstanton,0.49103199999999997,52.93891,0.1550398970326431,0.01,0.07888658613875871,0.12377047221700517,0.25736407616594126
474,Horncastle,-0.11245,53.20731,0.11491349518154127,0.01,0.15795312244840462,0.09408318888598732,0.2347600269668326
475,Market Weighton,-0.6677465,53.86484,0.04937056117209507,0.01,0.19882697192031817,0.01,0.01
476,Hawes,-2.1968695,54.303830000000005,0.027455384356217676,0.01,0.013823991293751049,0.01,0.01
477,Reeth,-1.9428115000000001,54.38946,0.0990579025672631,0.01,0.22018450010294616,0.01,0.01
478,Aysgarth,-1.9967433999999997,54.29159,0.06485549024001373,0.01,0.10472975734552241,0.01,0.01
479,Stanhope,-2.011302,54.74946,0.07172104327469372,0.01,0.3424008879934123,0.01,0.01
480,Keswick,-3.134706,54.60128,0.09233924175143016,0.01,0.18387546338977143,0.01,0.01
481,Oxenholme,-2.7243327999999996,54.30134,0.09042498854839058,0.01,0.12961828596061736,0.01,0.01
