index,placename,longitude,latitude,dont_have,havent,havent_got
299,Skipton,-2.0162787,53.96285,0.40859448622120614,0.5627117593808467,0.5476838765484985
300,Fraserburgh,-2.007631,57.69335,0.9061360876587093,0.35684044112654734,0.10348820886815911
301,Berwick,-2.005395,55.77024,0.7404996418390426,0.16167395428555772,0.29774379006894397
302,Poole,-1.987248,50.71505,0.54820857155012,0.01,0.5379761582362088
303,Walsall,-1.9829189999999999,52.586209999999994,0.2645786680397204,0.01,0.8078023406115697
304,Cirencester,-1.968243,51.71849,0.47853667813346146,0.01,0.6072038616834287
305,Evesham,-1.9467700000000001,52.09215,0.2550235381413327,0.01,0.7847711496668489
306,Buxton,-1.91483,53.259080000000004,0.12405469072254928,0.39483472135057646,0.8526787208866928
307,Keighley,-1.9123580000000002,53.8678,0.40481972883923223,0.5610355169871638,0.5686813747631145
308,Birmingham,-1.8904009999999998,52.48624,0.2930329353331503,0.01,0.8300614093825267
309,Bournemouth,-1.880769,50.719159999999995,0.4775442427189129,0.01,0.6202213288186188
310,Halifax,-1.8575400000000002,53.727019999999996,0.4574077528088992,0.5228732267077426,0.5251805807895721
311,Salisbury,-1.794472,51.06878,0.46152988810353185,0.01,0.6119386864170906
312,Ringwood,-1.7888169999999999,50.84495,0.3885360335028538,0.01,0.6662296037322929
313,Huddersfield,-1.7850351000000002,53.645790000000005,0.42940140811614425,0.5303547887066372,0.5768905589870145
314,Peterhead,-1.784066,57.50812,0.9199012721814598,0.3596238369630362,0.10484796414165927
315,Swindon,-1.7797176,51.55577,0.40424445853648716,0.01,0.6803285593229673
316,Bradford,-1.759398,53.79598000000001,0.396427225169858,0.5573086915160557,0.6098096783405595
317,Ashbourne,-1.7321790000000001,53.016630000000006,0.1459466978736724,0.3426221853170341,0.8553274408609461
318,Marlborough,-1.7270619999999999,51.42007,0.381082202173454,0.01,0.6639176189190382
319,Stratford-upon-Avon,-1.7082979999999999,52.19173,0.20585375834420186,0.01,0.845133271421754
320,Alnwick,-1.7062990000000002,55.41274,0.5839895592938766,0.19446706971995736,0.435839498372094
321,Otley,-1.691786,53.90583,0.40960356496470085,0.5419084631213916,0.5468786749499511
322,Bishop Auckland,-1.6787880000000002,54.663819999999994,0.52735362568172,0.19617395538807483,0.504177179598126
323,Burton upon Trent,-1.6371358999999999,52.81403,0.2319979861411067,0.01,0.8276956831769356
324,Newcastle,-1.61778,54.97825,0.6468940142587056,0.2029468191516065,0.4579331544875862
325,Durham,-1.5848520000000001,54.77525,0.6216461959842052,0.19954332137417116,0.44906547389270407
326,Ashington,-1.5659829,55.18298000000001,0.5924901070252959,0.19561297448671053,0.4388251085085511
327,Darlington,-1.559458,54.52361,0.4161053789805197,0.21226765124934666,0.6204818103712948
328,Leeds,-1.5490774,53.80076,0.461741830209328,0.5641872552628328,0.5722740266525557
329,Harrogate,-1.5418120000000002,53.99211999999999,0.5048159187089831,0.5417092168664743,0.5025452156315163
330,Leamington Spa,-1.5200789,52.28519,0.23376553036693604,0.01,0.8388293097567605
331,Coventry,-1.519693,52.40682,0.2787908394599681,0.01,0.8086695870657865
332,Blyth,-1.510277,55.12696,0.5264084491326234,0.19604017148889225,0.5037850397741346
333,Wakefield,-1.505924,53.6833,0.4845554486527987,0.2765325943649997,0.5595961045521165
334,Andover,-1.4919233,51.2112,0.1460857278380953,0.9101302453860437,0.7443004564736686
335,Witney,-1.4850543999999999,51.785940000000004,0.31930681603885025,0.01,0.7336050452561373
336,Barnsley,-1.479726,53.55263000000001,0.19761899693065765,0.27182196100470196,0.823292585381821
337,Derby,-1.4746186000000001,52.92253,0.2716201125313077,0.19391085698786786,0.7817339949427092
338,Sheffield,-1.470085,53.381130000000006,0.21830273254876564,0.29313406921646346,0.8361155240407865
339,Nuneaton,-1.465382,52.52049,0.26982804945899624,0.01,0.8017389939247271
340,Northallerton,-1.429959,54.337959999999995,0.4421280760234258,0.7364433307911977,0.4808107100199115
341,South Shields,-1.427406,54.99941999999999,0.5443439302243379,0.1985788279932868,0.5112262066177565
342,Chesterfield,-1.421629,53.23505,0.31645482445126727,0.2539275354274733,0.7148110396685442
343,Southampton,-1.4043508999999998,50.9097,0.35954303916557595,0.3728030905840026,0.6880098240524031
344,Wetherby,-1.384816,53.92706,0.5488942578957295,0.5402655639422971,0.4130396431997916
345,Sunderland,-1.383801,54.90687,0.5513762280958777,0.1995742062962793,0.5141438033908003
346,Rotherham,-1.3635008999999998,53.4326,0.22847850933673292,0.2797636997020201,0.7947478064608463
347,Castleford,-1.345968,53.72346999999999,0.490720759125554,0.2680545502436758,0.5402678938278218
348,Thirsk,-1.341377,54.23385,0.6127785038129498,0.5647874044359907,0.34303128547464584
349,Banbury,-1.339775,52.0629,0.094668623226291,0.01,0.9432642073638502
350,Stockton,-1.3289821000000002,54.57046,0.41691476010717293,0.21240243116475488,0.6209207650184113
351,Newbury,-1.3231138999999998,51.40141,0.4427337112873573,0.5457675795729803,0.5512775827422112
352,Isle of Wight,-1.304734,50.69385,0.40083270182035413,0.7313465716070128,0.5544035754681101
353,Isle of Wight,-1.304734,50.69385,0.40083270182035413,0.7313465716070128,0.5544035754681101
354,Abingdon,-1.2879528999999998,51.67078,0.14544441185709467,0.5413984447940203,0.8107832924368022
355,Shetland Islands,-1.2659409,60.52965,0.87138846305534,0.34981428078056387,0.10005576190619171
356,Rugby,-1.265032,52.37088,0.28439928922841606,0.01,0.7822498331602048
357,Oxford,-1.2577263,51.75202,0.2595361141207886,0.5064513845995493,0.7538751074405595
358,Middlesbrough,-1.234956,54.57423000000001,0.4282415340474361,0.21428859033408074,0.627063656042416
359,Hartlepool,-1.212926,54.69174,0.46741453392157073,0.1975683641321252,0.5726089649362329
360,Loughborough,-1.206166,52.7721,0.4282729926059338,0.01,0.6592923040381452
361,Mansfield,-1.198674,53.1472,0.29416359962988614,0.15178355604469657,0.7448121029028164
362,Nottingham,-1.1581086,52.95478000000001,0.35311747957568135,0.01,0.7590600562656189
363,Bicester,-1.1535898999999998,51.8996,0.10227310275990334,0.01,0.9213696491075375
364,Leicester,-1.1397591999999999,52.636880000000005,0.4655813490574509,0.01,0.6438111415356289
365,Doncaster,-1.128462,53.522819999999996,0.3491914483740693,0.2802560533095296,0.6867417224594254
366,Worksop,-1.122745,53.3093,0.27123784671992796,0.27572816194312694,0.7283819879779754
367,Basingstoke,-1.0923964,51.26654,0.6167302391223595,0.9546271533991414,0.31779493285129173
368,Portsmouth,-1.0879769,50.81977,0.36353007763066997,0.7907921767622023,0.6052245853570312
369,York,-1.0872979,53.95997,0.5454168707008741,0.27892031011127905,0.5196198246978905
370,Selby,-1.067189,53.783519999999996,0.5334475900474978,0.2814807490912048,0.47920348014766256
371,Helmsley,-1.0562636,54.24651,0.4424981964837577,0.5893223518902039,0.45697617501246784
372,Towcester,-0.9896879999999999,52.13511,0.09027458195759057,0.01,0.9358241012158238
373,Reading,-0.9781303,51.45426,0.6102325446063782,0.5040120377598296,0.4216069697571724
374,Retford,-0.9455030000000001,53.32136,0.266878825933661,0.4779161422714308,0.6814663833271609
375,Petersfield,-0.93899,51.00759,0.34689565906854514,0.8531562956176819,0.5543439759004771
376,Northampton,-0.9026559999999999,52.24048,0.23453187287521712,0.01,0.8476980391010692
377,Melton Mowbray,-0.887126,52.7664,0.2819951388348969,0.01,0.7576937485696061
378,Aylesbury,-0.8084,51.81561,0.15833745747994657,0.01,0.9042547567603103
379,Newark-on-Trent,-0.80657,53.070040000000006,0.35192517863618433,0.01,0.7169770167161884
380,Malton,-0.7978970000000001,54.13684,0.49174367246538003,0.25484478147689005,0.5101527234820095
381,Chichester,-0.774936,50.83761,0.46254046762985457,0.8311115099141528,0.4705202274630285
382,Gainsborough,-0.774465,53.400580000000005,0.3781934460611322,0.31829326691979426,0.6029697881459988
383,Milton Keynes,-0.7594171,52.040620000000004,0.30657098974113023,0.01,0.7791228323807688
384,Aldershot,-0.7557509,51.24837,0.598540296319598,1.0,0.3362663742037566
385,High Wycombe,-0.748229,51.628609999999995,0.45749678885332695,0.4257970482564113,0.5531991332625944
386,Midhurst,-0.737274,50.9869,0.27921314603683045,0.9202927302696658,0.6035405729105995
387,Kettering,-0.7302489999999999,52.39632,0.3349470516994176,0.01,0.727267396218531
388,Wellingborough,-0.693964,52.30242,0.40757329178084467,0.01,0.6512510269794748
389,Corby,-0.6842333,52.4923,0.15569555270288737,0.01,0.8889247948830421
390,Bognor Regis,-0.673061,50.783,0.3587809226595345,0.725530764201101,0.5789681349822542
391,Scunthorpe,-0.654413,53.58865,0.363323500274242,0.36411901132654073,0.6406864370576415
392,Grantham,-0.643582,52.912519999999994,0.30242238777819064,0.01,0.7477269913636877
393,Whitby,-0.613347,54.48633,0.3665061393939695,0.18253374667707858,0.6425396741953232
394,Slough,-0.5950406,51.51054,0.7180352748291795,0.40575236942167575,0.32560254670493904
395,Guildford,-0.570409,51.23622,0.7544321485623163,0.8697734533949443,0.21243321444784996
396,Woking,-0.5600349,51.31677,0.8450092285470686,0.4384294582801488,0.21474078792002924
397,Lincoln,-0.540579,53.23069,0.18295719250340894,0.3931380685317813,0.825430757674396
398,Bedford,-0.46677820000000003,52.13864,0.6478280904319667,0.01,0.4540950770838241
399,Heathrow,-0.4542955,51.47002,0.9013087706540008,0.01,0.24119838603888205
400,Driffield,-0.443377,54.006,0.14958554774402574,0.3567580991794424,0.8005873553709456
401,Beverley,-0.435093,53.84196,0.17082969311855342,0.36427554400214823,0.8189496111214886
402,Luton,-0.4200255,51.87867,0.631628766535344,0.01,0.4742000801867269
403,Scarborough,-0.399752,54.28311,0.44306579086793624,0.38788116153907937,0.5607938687031727
404,Worthing,-0.372882,50.81787,0.41412955975367427,0.758517159822998,0.5467526890361154
405,Dorking,-0.332378,51.2322,0.9492983625910735,0.01,0.1716108735894419
406,Hull,-0.3274198,53.767619999999994,0.21974704296341893,0.35913922385540376,0.806403536441124
407,Horsham,-0.325858,51.06288,0.7290386858440397,0.7490709325681786,0.23411231544407865
408,Biggleswade,-0.26421999999999995,52.086940000000006,0.7504066905651932,0.01,0.3218428171321818
409,Peterborough,-0.2405299,52.5695,0.4114910467017416,0.01,0.6766019536688201
410,Welwyn Garden City,-0.208661,51.80317,0.7690136617158218,0.01,0.36684154543581277
411,Bridlington,-0.198802,54.08535,0.18976623019295571,0.37097639071999855,0.7749070683602861
412,Stevenage,-0.19661199999999998,51.90376,0.678576861406526,0.01,0.4197434210198388
413,Crawley,-0.18722750000000002,51.109140000000004,0.7144303826175151,0.34926052325130286,0.32728131219105006
414,Huntingdon,-0.182552,52.33146,0.4306624453488562,0.35320239273494186,0.5618384845615795
415,Hove,-0.168749,50.82793,0.5131967624853709,0.7766806701376279,0.43506583772596463
416,Spalding,-0.1537024,52.7901,0.477953152894391,0.01,0.581537809736109
417,Brighton,-0.137163,50.82253,0.5457810240542244,0.7951290762552905,0.447082485992618
418,London,-0.12775830000000002,51.50735,0.8089610831397586,0.01,0.3944415572655432
419,Grimsby,-0.08078400000000001,53.56746999999999,0.31689442116728284,0.359750847673334,0.6907329381717732
420,Boston,-0.026576999999999996,52.97894,0.19531621854550546,0.47736365364883043,0.7842426880064346
421,Royston,-0.024066,52.048140000000004,0.4841721235096754,0.35088347077448384,0.5005463897014523
422,Louth_Lincs,-0.007711,53.36596,0.20546599832642426,0.36512187110447275,0.7615599884005904
423,Lewes,0.00878,50.873870000000004,0.6635195856386275,0.37469113465184734,0.3562695003670174
424,Chatteris,0.054012,52.4561,0.5053730574694895,0.4029136075363082,0.45405088167117713
425,Uckfield,0.095913,50.966409999999996,0.740221291521979,0.36947603656961553,0.2901588766313629
426,Cambridge,0.12181700000000001,52.20534,0.51347527155664,0.3758895458658113,0.5412664525160156
427,Bishop's Stortford,0.15365020000000001,51.87216,0.8431190630637417,0.01,0.26105309904025964
428,Wisbech,0.158797,52.66631999999999,0.2678803884308187,0.39048280360456394,0.6922037845085584
429,Sevenoaks,0.190898,51.27241,0.9362865886940919,0.01,0.18874458441040523
430,Tunbridge Wells,0.26369499999999996,51.13238,0.7346529786705288,0.01,0.36671741107778244
431,Eastbourne,0.29047199999999995,50.768029999999996,0.6874036397192016,0.36471346336262284,0.34489600584538077
432,Brentwood,0.30717490000000003,51.620470000000005,0.7053055848655475,0.01,0.43214274056432594
433,Skegness,0.337881,53.1464,0.08990197413920661,0.37035969331065083,0.8639659268656998
434,Downham Market,0.385472,52.606609999999996,0.2706449444926951,0.3688579128377284,0.6799794161450011
435,King's Lynn,0.4022963,52.75168000000001,0.283325907862102,0.3803138861188408,0.7032980652232634
436,Bexhill,0.4662071,50.849909999999994,0.6022082515600656,0.3595986009844664,0.3976231291452217
437,Chelmsford,0.4685497,51.73559,0.5851895358025301,0.01,0.4996481844978804
438,Mildenhall,0.5156095,52.347570000000005,0.31408332605369926,0.3404858745646446,0.6776728821243381
439,Medway,0.5417860999999999,51.404740000000004,0.7199986918285022,0.01,0.37211745236015126
440,Braintree,0.5509269,51.88009,0.5147345887081649,0.2934156429307908,0.5025252133691052
441,Gillingham,0.551438,51.38632,0.7488990415831693,0.01,0.38022685321473365
442,Hastings,0.573453,50.85426,0.6002812163959459,0.3754480224181079,0.4182707263227469
443,Maldon,0.6714479999999999,51.731809999999996,0.5506125271965543,0.01,0.5197326405663582
444,Southend,0.7077123000000001,51.54593,0.5944814479574158,0.01,0.503319686767283
445,Bury St Edmunds,0.7104931999999999,52.24292,0.3056500718480208,0.35630961856278853,0.7124590227153028
446,Thetford,0.751657,52.412859999999995,0.17157553283960864,0.35349281256599496,0.7926115220030534
447,Ashford,0.8750190000000001,51.14647,0.4857953608724177,0.01,0.581528212074019
448,Faversham,0.889358,51.31599,0.5745037917509708,0.01,0.4954259390782521
449,Colchester,0.891874,51.89593,0.3552175266706091,0.3054385809641493,0.6752331952269537
450,New Romney,0.939473,50.98512,0.5015119232061902,0.01,0.5310753116507493
451,Canterbury,1.0789089,51.280229999999996,0.4278495728625021,0.01,0.6539833155234783
452,Ipswich,1.14822,52.056740000000005,0.2091047313638506,0.31816386130281055,0.8099366542759879
453,Clacton,1.153035,51.78953,0.2643028611212826,0.3027443160532841,0.7179515017347842
454,Folkestone,1.169456,51.0814,0.48369578327556995,0.01,0.5805094005846552
455,Sheringham,1.2109589,52.944419999999994,0.07971023082117452,0.3541675171816764,0.8519326438103649
456,Harwich,1.260297,51.93473,0.17508366603647024,0.3080260236013778,0.781872062321481
457,Norwich,1.297355,52.63089,0.25581061004836414,0.3711499834608062,0.7753027089096359
458,Cromer,1.301866,52.93145,0.09120490076677212,0.3585061831333717,0.8632368669092308
459,Cromer,1.301866,52.93145,0.09120490076677212,0.3585061831333717,0.8632368669092308
460,Dover,1.3134027,51.12788,0.4780512041765097,0.01,0.5777703915347501
461,Felixstowe,1.3512549999999999,51.961729999999996,0.1307059571885333,0.31117991428227715,0.8412759202837463
462,Margate,1.3868339,51.38965,0.39717483541981585,0.01,0.6603979265300203
463,Ramsgate,1.4198950000000001,51.33555,0.46253217998530516,0.01,0.5990882691323671
464,Great Yarmouth,1.728047,52.59823000000001,0.16607769965006075,0.3625940054856549,0.8148422527008482
465,Lowestoft,1.7534490000000003,52.48114,0.18304033626708388,0.337002437020237,0.8072096283975904
466,Swaffham,0.687481,52.64747,0.20805334305824566,0.35524469642086104,0.7390421853388622
467,Dereham,0.9378270000000001,52.681619999999995,0.24289112217814854,0.3668472212649002,0.765493366290905
468,Ely,0.262363,52.39954,0.43594809614025404,0.3824057576478495,0.5518776125241261
469,March,0.088622,52.551719999999996,0.384935290444826,0.3985257347256698,0.5781275903405549
470,St Neots,-0.26510300000000003,52.23008,0.5344292980125752,0.01,0.516908531647714
471,Banham,1.0402849,52.45125,0.17467100490170398,0.3545549822634233,0.7952059982535913
472,Holt,1.086747,52.90936,0.15450138890641563,0.3584976167756533,0.8048363346102367
473,Hunstanton,0.49103199999999997,52.93891,0.01,0.38889704553017834,0.910754776555411
474,Horncastle,-0.11245,53.20731,0.259077309796321,0.36160252078283645,0.6946528310277973
475,Market Weighton,-0.6677465,53.86484,0.20896596311448576,0.35554863935704106,0.739735107759806
476,Hawes,-2.1968695,54.303830000000005,0.4528278038106757,0.9000014828530009,0.33219600894181667
477,Reeth,-1.9428115000000001,54.38946,0.36360156319817644,0.7158450162609169,0.5508651234938852
478,Aysgarth,-1.9967433999999997,54.29159,0.46667387530887866,0.5662947245851006,0.43635203589400096
479,Stanhope,-2.011302,54.74946,0.6011673424225878,0.19678269739377036,0.4418727758797753
480,Keswick,-3.134706,54.60128,0.3554763602651311,0.6444217532431948,0.5587939794780287
481,Oxenholme,-2.7243327999999996,54.30134,0.39075148574264457,0.8841939075649476,0.4691004368060638
