,Unnamed:_0,Unnamed:_0,placename,dont_have,have_no,have_not_got,havent,havent_got,longitude,latitude
217,217,371,Crewe,0.39524054795371866,0.3722656717522725,0.4677782329481937,0.01,0.6672122209226526,-2.4438209,53.1004
218,218,198,Brighton,0.7082383549364505,0.2567388162255516,0.4700605746528183,0.01,0.36410117106723294,-0.137163,50.82253
219,219,407,Derby,0.4841884907292416,0.2754196574101621,0.4702797199857955,0.01,0.745699520076114,-1.4746186000000001,52.92253
220,220,31,Stirling,0.1501115422690315,0.8346278468040762,0.4732407374809838,0.01,0.01,-3.9369029,56.116519999999994
221,221,179,Lewes,0.7224779372600492,0.2686042951346512,0.4735915471054137,0.01,0.3140038126232409,0.00878,50.873870000000004
222,222,442,Corwen,0.4608398313811888,0.2389859006261635,0.4735915471054137,0.01,0.8522960701142732,-3.369242,52.98005
223,223,459,Wrexham,0.4441738796208137,0.22412995860985646,0.4748455466450427,0.01,0.9145214326532316,-2.9924939999999998,53.04304000000001
224,224,465,Oswestry,0.44535310347576185,0.2028145874420257,0.4761061927263274,0.01,0.962045231058418,-3.056412,52.85715
225,225,80,Achnasheen,0.2480903051614095,0.727014915544592,0.4766430382671217,0.01,0.04377863833569042,-5.078765799999998,57.57859000000001
226,226,275,Macclesfield,0.37841666382392897,0.4461029288417345,0.4779473183900023,0.01,0.5065534823195335,-2.119287,53.25866
227,227,294,Andover,0.4468114109852163,0.3557624875807938,0.4783072515977506,0.01,0.5315710458169149,-1.4919233,51.2112
228,228,82,Ullapool,0.3014853613648653,0.6884796872979699,0.4784928840141157,0.01,0.04394853908148317,-5.161313,57.895419999999994
229,229,81,Inchnadamph,0.3014853613648653,0.6884796872979699,0.4784928840141157,0.01,0.04394853908148317,-4.974295,58.15221
230,230,211,Hartlepool,0.5288627822374045,0.385778392816544,0.4786476823055308,0.01,0.4063502270796763,-1.212926,54.69174
231,231,451,Stafford,0.5685758154744676,0.16129298174863385,0.4787479072220346,0.01,0.8820258696094809,-2.12066,52.80669
232,232,208,Stevenage,0.7027329122478984,0.2709756605191095,0.480981795301738,0.01,0.39759427746068576,-0.19661199999999998,51.90376
233,233,263,St Neots,0.7186984022013259,0.2055933172053887,0.4819459697585045,0.01,0.4869227016040625,-0.26510300000000003,52.23008
234,234,199,Darlington,0.5084423565427942,0.3982958950648586,0.4820788557582885,0.01,0.3686750551897152,-1.559458,54.52361
235,235,185,Hexham,0.5102713120039071,0.4305572312104083,0.4838129530471373,0.01,0.3292671414250762,-2.1121439,54.97266
236,236,455,Llangollen,0.4707860242687607,0.2086671758521123,0.4838129530471373,0.01,0.9012415097683644,-3.1716599999999997,52.96921
237,237,404,Welshpool,0.4905253075138453,0.2782207381394477,0.4846175208374965,0.01,0.7344327457888443,-3.146407,52.66035
238,238,193,Hove,0.6871064567521661,0.273677243400096,0.4864376084595389,0.01,0.3532373922670763,-0.168749,50.82793
239,239,331,Blandford Forum,0.6915687554652334,0.2003841001477086,0.4868148921672592,0.01,0.5796708036170519,-2.165353,50.85691
240,240,388,Buxton,0.4247788659739844,0.3222862682875364,0.4899348102038559,0.01,0.7077546313891863,-1.91483,53.259080000000004
241,241,307,March,0.6073772587520573,0.25154065448434865,0.4902794664532958,0.01,0.5572600249918919,0.088622,52.551719999999996
242,242,187,Ashington,0.5177205117197909,0.4216178061733847,0.4908759067023266,0.01,0.3340739617518413,-1.5659829,55.18298000000001
243,243,155,Eastbourne,0.6246805466567548,0.3648610130419089,0.4919017718256597,0.01,0.2662399891433837,0.29047199999999995,50.768029999999996
244,244,215,Stockton,0.470129605192719,0.4193418529767879,0.4926739923660715,0.01,0.4182579269750209,-1.3289821000000002,54.57046
245,245,113,Braemar,0.2644706208978029,0.7018239349524406,0.4936786289061056,0.01,0.08312941648444674,-3.3979439,57.00646999999999
246,246,271,Gloucester,0.5339446176168897,0.3448905451568822,0.4944852926547948,0.01,0.4995915038438919,-2.238156,51.86424
247,247,463,Telford,0.6029177295972218,0.10782538560222883,0.4953422818200688,0.01,0.9420373586753428,-2.4672611,52.67759
248,248,349,Wisbech,0.5767492546679722,0.2516483236535223,0.4957002423611538,0.01,0.6051562948424487,0.158797,52.66631999999999
249,249,366,King's Lynn,0.5469144925916005,0.25269929971780103,0.498763905772842,0.01,0.6508893041691091,0.4022963,52.75168000000001
250,250,299,Swindon,0.4942697502432652,0.3547944263900977,0.4992046622721257,0.01,0.5403852974314208,-1.7797176,51.55577
251,251,93,Kirkcaldy,0.2839237952675005,0.7083023504083498,0.5005472861032774,0.01,0.05949601155069147,-3.158137,56.11682
252,252,266,Midhurst,0.6913453331761665,0.1897087500907257,0.5018656663094684,0.01,0.4889392360998165,-0.737274,50.9869
253,253,152,Sedbergh,0.3528741766052714,0.5407282665696361,0.5018656663094684,0.01,0.2535240447830667,-2.5281740000000004,54.32363
254,254,265,Bognor Regis,0.6481362392979373,0.23582816577399002,0.5018656663094684,0.01,0.4889392360998165,-0.673061,50.783
255,255,356,Huntingdon,0.6553377662026756,0.18754094672923666,0.5018656663094684,0.01,0.6240591923848139,-0.182552,52.33146
256,256,94,Dunbar,0.3211012979433328,0.6811476091436122,0.5031910180989813,0.01,0.05981024894499123,-2.516737,56.00209
257,257,136,Berwick,0.3684556436672869,0.6068974600170057,0.5050395300543108,0.01,0.15441919075890329,-2.005395,55.77024
258,258,235,Chichester,0.6523088151998759,0.2306324073624562,0.5050965692625513,0.01,0.4556360287670211,-0.774936,50.83761
259,259,173,Tunbridge Wells,0.6755020077608426,0.3253026873551693,0.5051643236374413,0.01,0.30303860409135064,0.26369499999999996,51.13238
260,260,154,Workington,0.4063169908006759,0.5143647014319518,0.5056390974283366,0.01,0.2660731685457467,-3.5427519999999997,54.64357
261,261,207,New Romney,0.5526834486133801,0.37289726678930063,0.5094696910471117,0.01,0.39462682649034536,0.939473,50.98512
262,262,174,Alnwick,0.5373311456074975,0.4162908259619206,0.5094696910471117,0.01,0.30383405801462443,-1.7062990000000002,55.41274
263,263,98,Cupar,0.2900187485582254,0.7011192786934733,0.5112924910858164,0.01,0.06077320857238525,-3.010137,56.32023
264,264,330,Aylesbury,0.530581867296955,0.3103657531290152,0.5124560393755923,0.01,0.5774879524449584,-0.8084,51.81561
265,265,363,Downham Market,0.5707863282446641,0.23366324640810365,0.5127064783751853,0.01,0.6475010619292041,0.385472,52.606609999999996
266,266,194,Durham,0.5298055128394356,0.4001959675012151,0.5127995635833674,0.01,0.3546482926316949,-1.5848520000000001,54.77525
267,267,100,St Andrews,0.2915836165094041,0.699274963505439,0.5140512542063335,0.01,0.06110111978616343,-2.7967214,56.33978000000001
268,268,99,Dundee,0.2915836165094041,0.699274963505439,0.5140512542063335,0.01,0.06110111978616343,-2.9707209999999997,56.462019999999995
269,269,115,Montrose,0.30182003883461045,0.6808830025470487,0.5151063842879521,0.01,0.08673758922952816,-2.4661150000000003,56.70692
270,270,117,Forfar,0.2845731891226613,0.69315536516912,0.5151063842879521,0.01,0.08673758922952816,-2.889062,56.64356
271,271,116,Arbroath,0.2845731891226613,0.69315536516912,0.5151063842879521,0.01,0.08673758922952816,-2.591543,56.55911
272,272,392,Swaffham,0.5046854170262307,0.2510148059527592,0.5153256641209291,0.01,0.7158897443075593,0.687481,52.64747
273,273,118,Banchory,0.2939471304843586,0.6738044756727762,0.5164249102024762,0.01,0.08695961468841347,-2.4909599,57.05386
274,274,403,Driffield,0.6424082524729284,0.1356076362435575,0.5168107570768492,0.01,0.7342699339134395,-0.443377,54.006
275,275,336,Bideford,0.5424823550431798,0.27088986164992424,0.5178767816584503,0.01,0.5917420457905809,-4.206666,51.01668
276,276,454,Shrewsbury,0.5664908109773129,0.14956641529440542,0.5182456927411841,0.01,0.8931953304659532,-2.7553267999999997,52.7073
277,277,380,Bridlington,0.6637880936691615,0.13993146665115702,0.5183044356160886,0.01,0.6872992938799988,-0.198802,54.08535
278,278,120,Peterhead,0.29545971458013665,0.6719051242353207,0.5190823275731579,0.01,0.08740709113860004,-1.784066,57.50812
279,279,121,Banff,0.29545971458013665,0.6719051242353207,0.5190823275731579,0.01,0.08740709113860004,-2.524038,57.666509999999995
280,280,119,Turriff,0.29545971458013665,0.6719051242353207,0.5190823275731579,0.01,0.08740709113860004,-2.4623,57.53893000000001
281,281,122,Fraserburgh,0.29545971458013665,0.6719051242353207,0.5190823275731579,0.01,0.08740709113860004,-2.007631,57.69335
282,282,290,Marlborough,0.4909576287988122,0.3590824471856289,0.5199742306967086,0.01,0.5253436430421737,-1.7270619999999999,51.42007
283,283,192,Carlisle,0.4263966257323708,0.4573877633027901,0.5213178296528586,0.01,0.3511340813914769,-2.932931,54.892469999999996
284,284,123,Aberdeen,0.29931017734967463,0.6670698652741454,0.5258470835204985,0.01,0.08854619107661714,-2.094278,57.149719999999995
285,285,405,Mansfield,0.5711722763167982,0.20186863688428508,0.5259042011870723,0.01,0.7361201630569283,-1.198674,53.1472
286,286,104,Dunfermline,0.2705740179636249,0.7109649993486976,0.5263581947280013,0.01,0.06256394669257795,-3.452151,56.07174000000001
287,287,170,Hawes,0.4662556011782106,0.4333176956682867,0.5283389425997825,0.01,0.2986708634138253,-2.1968695,54.30383000000001
288,288,124,Elgin,0.2661785601742255,0.6893619496194804,0.5299912414720976,0.01,0.0892440144950187,-3.318485,57.64945
289,289,441,Ruthin,0.4584186295347717,0.23058265843830675,0.5299912414720976,0.01,0.8478181575198073,-3.3103108,53.114869999999996
290,290,184,Sunderland,0.5248833323594846,0.4109597600900192,0.5301238696802154,0.01,0.32837264148766715,-1.383801,54.90687
291,291,394,Felixstowe,0.4594406978476142,0.2742045339294873,0.5356924050461664,0.01,0.7285709464085305,1.3512549999999999,51.961729999999996
292,292,214,Reeth,0.5838780637815751,0.3057249235380665,0.5365691432947418,0.01,0.4166215189987304,-1.9428115000000001,54.38946
293,293,165,Uckfield,0.6916709251439072,0.30146382003482913,0.5365691432947418,0.01,0.28611357499371753,0.095913,50.966409999999996
294,294,360,Beverley,0.6519590402602574,0.16663534326997978,0.5408847214960624,0.01,0.6375484068072385,-0.435093,53.84196
295,295,189,Bishop Auckland,0.5357429728370511,0.3978849256914497,0.5410919523707256,0.01,0.3351665593795576,-1.6787880000000002,54.663819999999994
296,296,446,Chester,0.4263763944472384,0.23891716539762864,0.5457619492798035,0.01,0.8730462921751196,-2.893075,53.19339
297,297,386,Harwich,0.4444092245203176,0.2930053012645841,0.5477756832765313,0.01,0.7024331658666972,1.260297,51.93473
298,298,332,Rochdale,0.3917215202442886,0.3925307878547256,0.5488616811080999,0.01,0.5837151627104399,-2.1561,53.60971
299,299,253,Manchester,0.3920583593204585,0.4353679762089591,0.5493336191906661,0.01,0.4819790808001054,-2.2426305,53.48076
300,300,183,South Shields,0.499490907911851,0.4265696266235092,0.5525234772271493,0.01,0.3223107966763004,-1.427406,54.99941999999999
301,301,125,Shetland Islands,0.31577087782499164,0.6464000284554229,0.5547662647235049,0.01,0.0934158260424273,-1.2659409,60.52965
302,302,379,Hull,0.6699193551928034,0.129253953597472,0.5557851246385158,0.01,0.6863075201460516,-0.3274198,53.767619999999994
303,303,73,Lairg,0.2757966617366279,0.6930827846131146,0.5571005906780448,0.01,0.040203814988840035,-4.402414,58.022059999999996
304,304,75,Inverness,0.251814347730195,0.7101478672612183,0.5571005906780448,0.01,0.040203814988840035,-4.224721,57.47776999999999
305,305,72,Altnaharra,0.2757966617366279,0.6930827846131146,0.5571005906780448,0.01,0.040203814988840035,-4.442655,58.28023
306,306,63,Alness,0.251814347730195,0.7101478672612183,0.5571005906780448,0.01,0.040203814988840035,-4.256825,57.69595
307,307,166,Newcastle,0.5066265058206318,0.4349312912080914,0.5604166657559896,0.01,0.2864721121659052,-1.61778,54.97825
308,308,302,Kingsbridge,0.7149473733273304,0.1758131786101735,0.5610010458383733,0.01,0.543177695202252,-3.777493,50.28395
309,309,303,Totnes,0.7149473733273304,0.1758131786101735,0.5610010458383733,0.01,0.543177695202252,-3.685797,50.43374
310,310,277,Torquay,0.7149473733273304,0.190849610684627,0.5610010458383733,0.01,0.5077530641373305,-3.525315,50.46192
311,311,247,Paignton,0.7149473733273304,0.20588604275908026,0.5610010458383733,0.01,0.4723284274103721,-3.564235,50.43508
312,312,421,Retford,0.6317390697864501,0.10619544742067467,0.5621734599198015,0.01,0.8046364054680081,-0.9455030000000001,53.32136
313,313,305,Chatteris,0.5986484893579724,0.2456443254742851,0.5637724519588697,0.01,0.5492514982358706,0.054012,52.4561
314,314,95,Pitlochry,0.27723605518986505,0.6992807314966445,0.5638790768336965,0.01,0.05996861612131086,-3.729711,56.70436
315,315,248,Dartmouth,0.7194486147311451,0.2006162617937395,0.5645330494576337,0.01,0.4753021632418392,-3.578807,50.35252
316,316,96,Aberfeldy,0.2787119933017221,0.6974510766195919,0.5668810944121516,0.01,0.060287881404512,-3.866969,56.62175
317,317,186,Blyth,0.5139689086690887,0.4087044755285763,0.5685386499927914,0.01,0.3316531351624895,-1.510277,55.12696
318,318,370,Peterborough,0.5408313943611118,0.23755904380164475,0.5705196220312391,0.01,0.6664751992217463,-0.2405299,52.5695
319,319,97,Perth,0.2900187485582254,0.6882210890255793,0.571444544904736,0.01,0.06077320857238525,-3.4308381000000003,56.39499
320,320,351,Scilly Isles,0.5683137206954563,0.23412829069906624,0.572949947360623,0.01,0.6090156978335252,-6.327496599999999,49.92773
321,321,101,Blairgowrie,0.2915836165094041,0.6863073176101095,0.5745278789413921,0.01,0.06110111978616343,-3.3378318,56.58941
322,322,428,Porthmadog,0.4750528664758824,0.216385469084288,0.5767581467294346,0.01,0.8303673573236448,-4.1333839999999995,52.92784
323,323,429,Pwllheli,0.4924328576335611,0.20401841527325634,0.5767581467294346,0.01,0.8303673573236448,-4.417633900000001,52.888819999999996
324,324,400,Great Yarmouth,0.5109885938108479,0.2270259708610698,0.5790282937674124,0.01,0.7312594005031773,1.728047,52.59823000000001
325,325,151,Clitheroe,0.36276960551696,0.5177445039455462,0.5811728402222609,0.01,0.2516460886441387,-2.3930830000000003,53.8711
326,326,233,Burnley,0.4295586168555989,0.4076222561786,0.5869700704211737,0.01,0.451833382035345,-2.2405035,53.78929
327,327,20,Dalwhinnie,0.2913102408468633,0.6914295341337703,0.5884374990437891,0.01,0.01,-4.242783,56.9366
328,328,245,Whitby,0.5555115053190717,0.316910740816757,0.5899122803330593,0.01,0.4687322355356908,-0.613347,54.48634000000001
329,329,169,Ambleside,0.3301325571364929,0.5369523953265811,0.5899122803330593,0.01,0.2980019503566067,-2.961333,54.42874000000001
330,330,431,Bangor,0.4685220117395494,0.2157829543362556,0.5904302062072175,0.01,0.8351380368679127,-4.129263,53.22739
331,331,430,Llangefni,0.4685220117395494,0.2157829543362556,0.5904302062072175,0.01,0.8351380368679127,-4.311401999999998,53.25578
332,332,231,Weymouth,0.7719024939871877,0.17553078737405936,0.5911323634560766,0.01,0.4508550726255055,-2.457621,50.61443
333,333,409,Scunthorpe,0.6755020077608426,0.1027904099455549,0.5933823467024204,0.01,0.7493872557658378,-0.654413,53.58865
334,334,196,Brentwood,0.6740042171590345,0.2835496410146471,0.5964523316140983,0.01,0.3578005694774949,0.30717490000000003,51.62047000000001
335,335,162,Kendal,0.35958282347004705,0.5037664982573458,0.5966413153221246,0.01,0.27987255501986835,-2.74629,54.32801
336,336,320,Cirencester,0.5741767065967162,0.2658399853493022,0.5977777730702778,0.01,0.5662037051113491,-1.968243,51.71849
337,337,172,Sevenoaks,0.6192101625224055,0.34595089420686986,0.5977777730702778,0.01,0.30197530750537377,0.190898,51.27241
338,338,397,Worksop,0.6399845512690825,0.13928352897237964,0.6004464323992746,0.01,0.7302230325654157,-1.122745,53.3093
339,339,374,Banham,0.4788040980004803,0.269431040540807,0.6012132841480284,0.01,0.6725024829589529,1.0402849,52.45125
340,340,411,Dereham,0.4788040980004803,0.2325983310317445,0.6012132841480284,0.01,0.7592769999941285,0.9378270000000001,52.681619999999995
341,341,412,Norwich,0.5046854170262307,0.21418209644369693,0.6012132841480284,0.01,0.7592769999941285,1.297355,52.63089
342,342,414,Holyhead,0.4786068176391137,0.2303108418527365,0.6031390103115658,0.01,0.7769432010658263,-4.633038,53.30944
343,343,156,Bexhill,0.5897239594820386,0.36388045453693374,0.604894179267047,0.01,0.2696208141147517,0.4662071,50.849909999999994
344,344,164,Oxenholme,0.3651362268011501,0.4954399222859318,0.6058558542654843,0.01,0.28419490880839193,-2.7243327999999996,54.30134
345,345,191,Alston,0.5020623076296938,0.4028405914690448,0.6058558542654843,0.01,0.3475011485583709,-2.438685,54.812169999999995
346,346,438,Mold,0.4263763944472384,0.23891716539762864,0.6064021596395965,0.01,0.8424130863582214,-3.1419029999999997,53.1672
347,347,157,Hastings,0.5916020914893164,0.36171793850071626,0.6068205891389166,0.01,0.27047947901966424,0.573453,50.85426
348,348,461,Burton upon Trent,0.5870615696437503,0.10437011853702606,0.6072234726799285,0.01,0.9202407865054134,-1.6371358999999999,52.81403
349,349,378,Witney,0.4657012504555417,0.2897838781761804,0.6088091940523518,0.01,0.6860685538723094,-1.4850543999999999,51.785940000000004
350,350,353,Cheltenham,0.5310095951682693,0.27179471527032434,0.6113636404648675,0.01,0.6176767686976501,-2.0782533,51.899390000000004
351,351,213,Cambridge,0.6713831004934204,0.239852781637792,0.6150914648754764,0.01,0.4142953956410955,0.12181700000000001,52.20534
352,352,230,Petersfield,0.5755598307327068,0.25238927019049257,0.6218626095728066,0.01,0.4487744042360734,-0.93899,51.00759
353,353,384,Thetford,0.4844237343034443,0.2481899322597498,0.6251659968174386,0.01,0.6992954121459334,0.751657,52.412859999999995
354,354,422,Caernarfon,0.4518599441157189,0.2329883914370325,0.6263759476071391,0.01,0.8054379574051861,-4.273911,53.13955
355,355,288,Isle of Wight,0.6637619855165614,0.17540437223346708,0.6293449230189812,0.01,0.5223002075346075,-1.304734,50.69385
356,356,310,Redruth,0.5788000449884337,0.23427273081217656,0.63244513680561,0.01,0.5620621967862379,-5.226666000000002,50.23302
357,357,339,Wadebridge,0.5788000449884337,0.2192048151190588,0.63244513680561,0.01,0.5975608589856027,-4.836456,50.51665
358,358,338,Camelford,0.5576244418242472,0.23427273081217656,0.63244513680561,0.01,0.5975608589856027,-4.682364,50.62206
359,359,252,Portsmouth,0.6691293555947272,0.1683895335954244,0.6344339658857115,0.01,0.4807389927692446,-1.0879769,50.81977
360,360,314,Helston,0.5593779774861936,0.2468450289769457,0.6344339658857115,0.01,0.5638296865822988,-5.274996,50.10159
361,361,62,Grantown-on-Spey,0.2748209666366181,0.6773157403192676,0.6344339658857115,0.01,0.04006158461811606,-3.609628,57.33041
362,362,61,Aviemore,0.25092349568236,0.6943202590597118,0.6344339658857115,0.01,0.04006158461811606,-3.823812,57.19449
363,363,341,Bodmin,0.5593779774861936,0.23172976768934755,0.6344339658857115,0.01,0.5994399815041632,-4.7188629,50.4715
364,364,340,Plymouth,0.5381357698240419,0.2468450289769457,0.6344339658857115,0.01,0.5994399815041632,-4.1426565,50.37546
365,365,311,Truro,0.5593779774861936,0.2468450289769457,0.6344339658857115,0.01,0.5638296865822988,-5.0510410000000014,50.2632
366,366,313,Falmouth,0.5593779774861936,0.2468450289769457,0.6344339658857115,0.01,0.5638296865822988,-5.066269999999999,50.152570000000004
367,367,312,Tavistock,0.5593779774861936,0.2468450289769457,0.6344339658857115,0.01,0.5638296865822988,-4.141654,50.551120000000004
368,368,315,St Austell,0.5593779774861936,0.2468450289769457,0.6344339658857115,0.01,0.5638296865822988,-4.7834252,50.340379999999996
369,369,316,Saltash,0.5593779774861936,0.2468450289769457,0.6344339658857115,0.01,0.5638296865822988,-4.21643,50.409209999999995
370,370,345,Newquay,0.5611425576059669,0.2291707022577361,0.6364353258824593,0.01,0.6013309603283089,-5.0737190000000005,50.4155
371,371,344,Bude,0.5398333739197456,0.2443337898057483,0.6364353258824593,0.01,0.6013309603283089,-4.543678,50.82664000000001
372,372,346,Penzance,0.5611425576059669,0.2291707022577361,0.6364353258824593,0.01,0.6013309603283089,-5.537592,50.1188
373,373,69,Orkney Islands,0.251814347730195,0.6930827846131146,0.6366863925487181,0.01,0.040203814988840035,-2.9605206,58.980940000000004
374,374,68,Wick,0.251814347730195,0.6930827846131146,0.6366863925487181,0.01,0.040203814988840035,-3.093716,58.43894
375,375,67,Kirkwall,0.251814347730195,0.6930827846131146,0.6366863925487181,0.01,0.040203814988840035,-2.9622491,58.984669999999994
376,376,71,John o' Groats,0.251814347730195,0.6930827846131146,0.6366863925487181,0.01,0.040203814988840035,-3.0688997000000002,58.63734
377,377,64,Thurso,0.251814347730195,0.6930827846131146,0.6366863925487181,0.01,0.040203814988840035,-3.5220800000000003,58.59356999999999
378,378,66,Golspie,0.251814347730195,0.6930827846131146,0.6366863925487181,0.01,0.040203814988840035,-3.976086,57.97341
379,379,70,Brora,0.251814347730195,0.6930827846131146,0.6366863925487181,0.01,0.040203814988840035,-3.852548000000001,58.012159999999994
380,380,65,Tain,0.251814347730195,0.6930827846131146,0.6366863925487181,0.01,0.040203814988840035,-4.05523,57.8115
381,381,74,Invergordon,0.251814347730195,0.6930827846131146,0.6366863925487181,0.01,0.040203814988840035,-4.1728819999999995,57.688109999999995
382,382,324,Launceston,0.5629183510590688,0.2418066886587352,0.6384493625041865,0.01,0.5673982250680224,-4.360451599999998,50.636829999999996
383,383,347,Liskeard,0.5629183510590688,0.2265957748503085,0.6384493625041865,0.01,0.6032339030367436,-4.4647190000000005,50.45552
384,384,323,Okehampton,0.5629183510590688,0.2418066886587352,0.6384493625041865,0.01,0.5673982250680224,-4.004263,50.73831
385,385,308,Sark,0.7456316805037624,0.13664899898915944,0.6420047691234089,0.01,0.5607984187923553,-2.3666256000000003,49.43007
386,386,425,Gainsborough,0.6740678156730652,0.05301000217741678,0.6425159251642449,0.01,0.8174490857313433,-0.774465,53.400569999999995
387,387,440,Bicester,0.4837354653077368,0.20082919680241812,0.6449808169935729,0.01,0.8471334190690307,-1.1535898999999998,51.8996
388,388,278,Wigan,0.2915836165094041,0.4809870186551256,0.645083933660072,0.01,0.5091759963306829,-2.6325074,53.54506
389,389,318,Alderney,0.7266517966158025,0.1474449961955293,0.646634617782552,0.01,0.5648426363348171,-2.1973557,49.715
390,390,464,Ludlow,0.6382696205468796,0.04626001046890402,0.6472003471982994,0.01,0.9511033387951042,-2.7139129,52.36775
391,391,460,Wolverhampton,0.605563670961621,0.08401223390934738,0.6509890552754761,0.01,0.91507669730276,-2.12882,52.586969999999994
392,392,434,Birkenhead,0.4073229483906334,0.2453326136162087,0.6511883842751522,0.01,0.8373435078780254,-3.023009,53.389990000000004
393,393,466,Walsall,0.5890013412092364,0.07105612399642941,0.6515374902329183,0.01,0.9730880887664272,-1.9829189999999999,52.586209999999994
394,394,274,Guernsey,0.6951556373513431,0.19346371236565976,0.652209048731827,0.01,0.506410640448808,-2.5852779999999997,49.46569
395,395,408,Liverpool,0.3842140922553357,0.2990287664141408,0.6523368573566193,0.01,0.7489466983249277,-2.9915726,53.40837
396,396,468,Dudley,0.6311217622766578,0.034010239145722265,0.6598762772610344,0.01,0.9855422828159084,-2.081112,52.51225
397,397,417,Banbury,0.5684507125026301,0.16012087786903495,0.6609336602176495,0.01,0.7929634196565802,-1.339775,52.0629
398,398,202,Chelmsford,0.5754276349897881,0.3308188096115881,0.6641975268790123,0.01,0.37746913862824505,0.4685497,51.73559
399,399,385,Southport,0.3550482122670489,0.3368170397996199,0.6646450980449516,0.01,0.7020315462545877,-3.010113,53.64571
400,400,435,Colwyn Bay,0.4252260820782224,0.2281185245286229,0.6652428048356471,0.01,0.8401403899822009,-3.72764,53.29318000000001
401,401,355,Spalding,0.5584595649564419,0.22435659259764845,0.6658415876263407,0.01,0.6222634773340532,-0.1537024,52.7901
402,402,383,Leicester,0.5467995221498797,0.21710286299050133,0.6665748928334825,0.01,0.6921653221282074,-1.1397591999999999,52.63688000000001
403,403,419,Hunstanton,0.4896761677149895,0.1762883168857462,0.6666666666666667,0.01,0.7998416679283101,0.49103199999999997,52.93891
404,404,153,Isle of Man,0.40328479738823897,0.4824383894422689,0.6691542329542911,0.01,0.2640875487722917,-4.5126330999999995,54.27697
405,405,368,Milton Keynes,0.5147436081466893,0.2540158437105105,0.6701348164110309,0.01,0.6571414613698378,-0.7594171,52.040620000000004
406,406,467,Birmingham,0.6266634490254364,0.038039902001829294,0.6736716059886171,0.01,0.9765534309648574,-1.8904009999999998,52.48624
407,407,406,Newark-on-Trent,0.5536901830306464,0.18708599642288407,0.6737249576551971,0.01,0.7374055530462352,-0.80657,53.07004000000001
408,408,337,Bury St Edmunds,0.5967780918486835,0.2026545256860665,0.674185463237782,0.01,0.5960039007132134,0.7104931999999999,52.24292
409,409,416,Warrington,0.3864695934592491,0.2879176926881577,0.6762309280261247,0.01,0.7892298497769278,-2.5969501,53.39004
410,410,178,Whitehaven,0.3313783517143059,0.5123701781396017,0.6767295531503145,0.01,0.30980957374707285,-3.589233,54.5497
411,411,177,Stanhope,0.4986927685145812,0.4071363029195167,0.6770134266081865,0.01,0.30716867510161844,-2.011302,54.74946
412,412,176,Penrith,0.4986927685145812,0.3910065961786095,0.6770134266081865,0.01,0.30716867510161844,-2.752708,54.6641
413,413,326,Oxford,0.3954823438973966,0.35394052335868226,0.6788358007302251,0.01,0.5715380630922033,-1.2577263,51.75202
414,414,453,Evesham,0.6231463464967283,0.07713029940200347,0.6798652076868857,0.01,0.8872273735529681,-1.9467700000000001,52.09215
415,415,389,Corby,0.619922715815292,0.15459706495767495,0.6810126608100211,0.01,0.7095464169862334,-0.6842333,52.4923
416,416,284,Fortuneswell,0.8389717711088467,0.07973839275886381,0.6888604331722685,0.01,0.5147306415250479,-2.4422189999999997,50.55919
417,417,212,Ashford,0.5139689086690887,0.35500688073284226,0.6903683575031514,0.01,0.4102925392792921,0.8750190000000001,51.14647
418,418,447,Llandudno,0.44191719628838666,0.19613597462468405,0.6913551391682146,0.01,0.8731178603234457,-3.827609,53.324059999999996
419,419,439,Prestatyn,0.44029291793562536,0.21020194217877228,0.6921097738336549,0.01,0.8449352011283805,-3.4076129999999996,53.33651
420,420,376,Ipswich,0.5106888060198037,0.22528884417627554,0.6932989667900559,0.01,0.6810010193874887,1.14822,52.05674000000001
421,421,161,Bishop's Stortford,0.6522088409027273,0.3136301958184948,0.6956896594528376,0.01,0.2733397193184418,0.15365020000000001,51.87216
422,422,365,Loughborough,0.5277359435631582,0.2418066886587352,0.7005208321949871,0.01,0.6487750768860752,-1.206166,52.7721
423,423,238,Braintree,0.6352683313512978,0.2292500121368148,0.7027168248997518,0.01,0.4614826425639638,0.5509269,51.88009
424,424,254,Abingdon,0.4398852862490421,0.3521392277717241,0.7047155621465038,0.01,0.4831378902890974,-1.2879528999999998,51.67078
425,425,449,Rugby,0.639949256289177,0.06212438961434748,0.7078947386413378,0.01,0.8802519137671077,-1.265032,52.37088
426,426,390,Nottingham,0.6114457735697004,0.14972503505256318,0.7085727979735692,0.01,0.7104663338079649,-1.1581086,52.95478000000001
427,427,282,Jersey,0.7589463654783347,0.13247874134741242,0.7120588250095712,0.01,0.5129139429649758,-2.13125,49.21444
428,428,444,Rhyl,0.4363862533990417,0.2028145874420257,0.7141592890894913,0.01,0.8568215381579314,-3.4916339999999995,53.319140000000004
429,429,470,Kidderminster,0.6379434206273319,0.011233643539104724,0.7148405540050506,0.01,1.0,-2.2496839,52.3886
430,430,357,Melton Mowbray,0.5048235571868178,0.2646140468851165,0.7179715346666297,0.01,0.6246375411593998,-0.887126,52.7664
431,431,443,Towcester,0.539551926008212,0.14204567576102628,0.7190251516232509,0.01,0.8546471007728959,-0.9896879999999999,52.13511
