variant,longitude,latitude,need_to_be_xed,need_xed,need_xing
needs to be Xed,-485403.2517407151,6557303.545004205,0.6130871541939166,0.017154859446730578,0.36975798635935275
needs Xing,-169214.40911359945,6851856.7320276825,0.4756955495445558,0.010741022231141905,0.5135634282243022
needs to be Xed,-172442.50736736818,7132511.69410009,1,0,0
needs to be Xed,-126877.41377094889,6916110.576139366,0.896,0,0.104
needs Xing,-60176.97901353705,7025783.4768399205,0.34902656910590574,0.02049579326567412,0.6304776376284201
needs to be Xed,-497010.24561505363,6525540.8245142605,0.518010866305006,0.016157296405579075,0.4658318372894148
needs to be Xed,-333020.3385031096,7058895.725626909,1,0,0
needs Xed,-391629.5383361104,7538674.766064084,0.4016874082522873,0.4736873144681197,0.12462527727959304
needs Xing,-378997.4477988529,6827297.124914644,0.4592351599302475,0.05504178553894258,0.4857230545308099
needs to be Xed,-376008.51947105356,6843946.45436555,0.49185478022469553,0.04822207338949903,0.4599231463858054
needs Xing,-463116.68893373496,6742629.946657462,0.4865329990504294,0.019267296307395616,0.494199704642175
needs Xing,-604725.8680814368,7566042.28975638,0.22032839088698258,0.3629074129124254,0.4167641962005921
needs to be Xed,-14221.988900614286,6711533.69399216,1,0,0
needs Xing,195193.04981197478,6887593.315555863,0.38572467678881966,0.032503836558868376,0.581771486652312
needs Xing,-302111.4020852964,6866894.2867713105,0.415932833627044,0.013314716863713905,0.5707524495092421
needs to be Xed,-46757.02478019014,6778217.221140644,0.5474219866275208,0.009376727713451265,0.44320128565902783
needs Xing,-88821.48774548061,7196114.10586726,0.33414859757923515,0.06228029968794073,0.6035711027328241
needs to be Xed,-249648.4852974646,7072425.247492292,1,0,0
needs Xing,-133435.77930713643,7010271.558978545,0.30012728480718215,0.017764318565079026,0.6821083966277388
needs to be Xed,158061.9883799152,6680863.755444957,0.502856735792171,0.02693960742799197,0.47020365677983694
needs to be Xed,154381.64356284973,6690509.169250677,0.48955650280971935,0.0258295880165226,0.484613909173758
needs to be Xed,60311.352770873615,6693202.81330082,0.5190338665787133,0.03080644195209074,0.45015969146919593
needs to be Xed,-376443.11076311045,6754819.507118552,0.5360685785100321,0.020253797441183743,0.4436776240487841
needs Xing,-137474.673072098,7279666.914022026,0.3437872835886635,0.01874342054317703,0.6374692958681595
needs Xing,-147941.6106453754,7278942.566279132,0.349061698206235,0.0327184006377766,0.6182199011559885
needs to be Xed,-84537.92487170453,6807473.840659261,0.678,0,0.322
needs to be Xed,-387520.06801398593,6657508.348796182,0.5114794310861827,0.01692077677538831,0.47159979213842906
needs Xed,-443173.668574731,7515379.232708325,0.400038759000875,0.5081357859713519,0.09182545502777315
needs Xed,-441110.829354739,7531839.130658074,0.3451271480165067,0.4894010484802602,0.16547180350323307
needs to be Xed,-687627.9530359341,7506089.353695541,0.42209550338616036,0.29559329127925277,0.28231120533458676
needs Xing,-668015.6851479752,7646349.110890043,0.30563224127120486,0.3009539312694591,0.39341382745933606
needs to be Xed,-147288.36560950233,6692607.848482865,0.5680225020888444,0.005306016743946396,0.4266714811672092
needs to be Xed,-180090.44581554213,7357646.413223492,1,0,0
needs to be Xed,-333698.43004932767,6725281.072574724,0.5201792392611583,0.011407040334247465,0.4684137204045942
needs Xed,-698026.6740252534,7236479.999061002,0.35667081583498655,0.5090915410793718,0.13423764308564176
needs to be Xed,-705791.175112237,7203388.587227029,0.4478689078330429,0.36010202528097623,0.19202906688598084
needs Xed,-499063.5336227356,7354164.767788068,0.3126717991385695,0.49111854632978846,0.19620965453164194
needs Xing,-350256.42506839155,6920416.96137229,0.39081799789390287,0.019248777323628754,0.5899332247824685
needs Xing,-368813.2728641395,6893256.856745224,0.48354913477504813,0.014636136328875001,0.5018147288960768
needs Xing,-159182.3077352587,7234423.671394999,0.3654669756960626,0.02946970534977748,0.60506331895416
needs Xing,-100483.20628149316,6843724.120888882,0.444,0.006000000000000001,0.55
needs to be Xed,144420.89797810747,6915011.533938544,0.8500000000000001,0,0.15000000000000002
needs to be Xed,-128920.05963531097,6974638.411951572,1,0,0
needs to be Xed,-609034.1661460672,7641509.51967337,0.3597828227993247,0.2990351429405521,0.3411820342601231
needs to be Xed,-813740.9915233509,7284178.990042922,0.43556585706647694,0.4118993957681811,0.15253474716534202
needs Xed,-830811.9022281939,7328437.165165312,0.4196611404008461,0.4449429269711731,0.1353959326279808
needs to be Xed,-329563.64567499683,8176268.450063354,0.5552509307253711,0.2604305866392534,0.18431848263537542
needs Xing,-340238.2274944509,6956617.756641207,0.34703929872520095,0.014128939747081229,0.6388317615277178
needs to be Xed,-140009.45127330805,6755411.249871042,0.9299999999999999,0,0.06999999999999999
needs to be Xed,-523600.01918593503,6741167.220954023,0.5758973085741647,0.025400211219627128,0.39870248020620824
needs to be Xed,-546426.9713290221,6741401.476333774,0.5726646493015046,0.031567603369345526,0.3957677473291499
needs Xing,-306430.05286257056,7296945.222087788,0.33643580788941435,0.2909723823140717,0.372591809796514
needs Xing,-616441.9216609055,6466875.037480974,0.4629543350497339,0.0098351220841951,0.527210542866071
needs to be Xed,-381919.1502861622,7637453.017053499,0.42244187336869665,0.37107493636104316,0.20648319027026008
needs Xing,-26775.665988557015,6903760.435211431,0.35531961248003674,0.024575553228035125,0.6201048342919281
needs to be Xed,-198601.31866159244,7864691.648062552,0.4800926021070567,0.35852316402964407,0.16138423386329928
needs to be Xed,-415189.52932607126,7699931.156011099,0.4242038782002927,0.3440590171755016,0.23173710462420574
needs to be Xed,-430469.01999337436,7683197.82538826,0.4094052180772133,0.3633312374985003,0.22726354442428634
needs to be Xed,-461158.412111445,6511553.989021556,0.602,0.002,0.39599999999999996
needs to be Xed,-221219.43543995134,6571043.309940638,0.5317433263233491,0.026606963404708674,0.44164971027194216
needs to be Xed,-689738.1364353605,7844896.287747942,0.3777775856865731,0.24944138108457561,0.3727810332288512
needs to be Xed,-121113.03450284433,6589474.389867087,0.654,0.01,0.336
needs Xing,-300906.6023683899,7125436.34484105,0.39599999999999996,0,0.604
needs Xing,-491768.75625910336,6962458.311885989,0.3496436935364235,0.06673055433703401,0.5836257521265424
needs Xing,-460126.2021330644,6969661.780930695,0.3913352675037826,0.033611246143946887,0.5750534863522704
needs to be Xed,-108884.96692547193,6702044.6565726185,0.606,0.008,0.38600000000000007
needs Xing,-581829.797666516,6486729.373966843,0.3814469596159184,0.03551436516432288,0.5830386752197587
needs Xing,-562279.3120959473,6491981.962280233,0.48380684802456847,4.703922526946263e-4,0.515722759722737
needs Xing,-388686.918916481,7042249.932555723,0.35960594961614306,0.08113244436516967,0.5592616060186874
needs Xing,-199759.70928278725,6633470.02382575,0.4271980842266212,0.03639861577176309,0.5364033000016157
needs Xing,-44500.189083592704,7223957.88837859,0.3367468131715967,0.014283600101783282,0.64896958672662
needs Xing,-72848.92192849854,7092632.512060979,0.326169398824285,0.005843793474695879,0.6679868077010191
needs to be Xed,-163649.1136228296,7053809.999978275,1,0,0
needs to be Xed,-140923.8963623785,8518614.730884068,0.6292358740099097,0.12629552832101443,0.24446859766907594
needs Xing,-306721.57634506,6929039.33790663,0.4158354725997112,0.02147750631562966,0.5626870210846592
needs Xing,-360403.5306126709,6564646.278135998,0.45746011977851825,0.05187448169568235,0.49066539852579943
needs Xing,-858.3845935069326,7050979.970624981,0.30498665159121546,0.044910633936821015,0.6501027144719635
needs to be Xed,37612.740868722074,7010124.560128249,0.4909281322863443,0.026552054897618534,0.4825198128160371
needs Xing,-224451.11818132366,7163123.57120068,0.3570722129328509,0.017549325987734486,0.6253784610794145
needs to be Xed,-66239.616593324,6712103.801928436,0.4967410048626373,0.04068882175764669,0.46257017337971607
needs to be Xed,-50571.94372967562,6704860.164374275,0.5812142031376352,0.07864451578732425,0.3401412810750406
needs to be Xed,-156331.6270830755,6605336.285785035,0.864,0,0.136
needs to be Xed,78782.17286413648,6718435.978232325,0.5375699111208597,0.028410514095109196,0.4340195747840311
needs Xing,-17110.072901704054,6944266.381867556,0.3035896305411336,0.033455292639133064,0.6629550768197333
needs Xed,-335086.9180579922,7622431.3141126605,0.22409989537049,0.5866780068953734,0.18922209773413654
needs to be Xed,-311329.60213865124,7626354.803112112,0.5296068887473279,0.2220873515575941,0.24830575969507807
needs to be Xed,-532488.4575117129,6505433.307385206,0.5191228052008385,0.037730978748884994,0.44314621605027643
needs Xing,-564803.8155081572,6518545.980535924,0.30142544640291846,0.016516823355994432,0.6820577302410871
needs to be Xed,-236070.79134566357,6947321.097169111,0.6386038320098031,0.02068344105776939,0.3407127269324275
needs Xing,-21886.747723847107,6782742.879459112,0.4610444272484902,0.005497038755085333,0.5334585339964244
needs Xing,-23228.03626841526,6764613.8134363275,0.4219606688244102,0.03658320996308395,0.5414561212125059
needs Xing,-242610.14351282362,6983491.443427552,0.464,0,0.536
needs Xed,-559275.2443174002,7343134.159706231,0.30741618535351595,0.4807094286465995,0.21187438599988465
needs to be Xed,-294395.2915809607,6658408.66139071,0.5400930425856311,0.02094521299882318,0.43896174441554575
needs to be Xed,-305340.34636719525,6643377.6971611455,0.5302071511908394,0.032541431047373615,0.43725141776178694
needs Xing,-154044.02267922278,7343812.22379611,0.40490824906844575,0.03215978764875991,0.5629319632827943
needs to be Xed,-439004.66458893026,6731964.262115388,0.624,0.034,0.342
needs to be Xed,-198117.25698782696,6720198.808868654,0.5047192719519767,0.029680322932152087,0.4656004051158711
needs Xing,-345852.8486515913,6624008.347618003,0.4605184782836486,0.029450956303758453,0.510030565412593
needs Xing,-274654.2493060521,6923581.554904753,0.39757107362534716,0.03926063300778131,0.5631682933668715
needs Xing,83674.07449119966,6875122.141175383,0.407730569050719,0.006333529955511599,0.5859359009937695
needs to be Xed,57397.38698817441,6863215.841530572,0.5692559599630894,0.03470914603848125,0.3960348939984293
needs to be Xed,-392076.1521331731,8093054.675576084,0.4953465443127633,0.3784927658369656,0.12616068985027104
needs to be Xed,-396768.8252675635,6521967.774443236,0.5147588787784754,0.018198794395822233,0.4670423268257024
needs to be Xed,-392436.2706858893,6526660.062489587,0.49392404446889177,0.023037358297198645,0.4830385972339096
needs Xing,-245888.39119719472,6678034.567725074,0.4452369033065158,0.03199712154321992,0.5227659751502642
needs to be Xed,29354.393124732283,6644743.170257075,0.5332586850314244,0.0334921334333057,0.4332491815352699
needs Xed,-274101.9821802776,7871078.875452988,0.38147352826701025,0.39126578626198794,0.2272606854710018
needs to be Xed,-280974.6249028727,7897584.531545545,0.39098068025919047,0.360977187938767,0.24804213180204263
needs Xing,-432409.4300373919,6935444.346397776,0.43642821384686936,0.06422644403513371,0.49934534211799697
needs to be Xed,-454990.4774253167,6906967.607696847,0.5206654556473908,0.025799167810431744,0.45353537654217746
needs to be Xed,-574554.7349847034,7945380.135189484,0.37909506497778844,0.30290176194264984,0.3180031730795618
needs Xing,-538391.8191640729,6536236.683771154,0.36868654942117396,0.04676807194784047,0.5845453786309855
needs Xing,-167638.69285336975,7110403.433528263,0.3154771147985854,0.01883174186424895,0.6656911433371655
needs Xing,-149832.47238404088,7117957.050985644,0.2665356816947434,0.01875020407941235,0.7147141142258443
needs Xing,-289091.1627475409,7055473.949976353,0.38999999999999996,0,0.61
needs Xing,-293049.3832775246,7084463.462860678,0.36,0.022,0.618
needs to be Xed,-781396.4121605733,7917046.535759107,0.4067134569049989,0.2321825747491104,0.3611039683458907
needs Xing,-331426.51056172774,6682977.2444811,0.39544048021276135,0.06570484174544369,0.538854678041795
needs Xing,-68277.47571958197,7262805.705650329,0.29690007948890557,0.02737724439379356,0.6757226761173007
needs Xed,-399551.58989841375,7274957.807251951,0.2585186634978754,0.5128718302626043,0.22860950623952028
needs to be Xed,-344390.8897790032,8060095.087444382,0.4577210606701286,0.384995567491135,0.15728337183873645
needs Xing,17677.20117949947,6921512.540829129,0.37962689574552355,0.0019240909613559099,0.6184490132931205
needs to be Xed,-236979.1583905367,6906961.561271681,0.5170123600402753,0.018774958231257386,0.46421268172846725
needs Xing,-220737.53336430728,6906822.4947494725,0.4127565117270951,0.021258773806308903,0.565984714466596
needs Xing,-247304.59775906682,6835213.337683194,0.461436646921544,0.01571753636674534,0.5228458167117106
needs Xing,-250433.66619382586,6870695.8906193655,0.3558399444709702,0.04041945262351708,0.6037406029055127
needs Xed,-394377.3486468516,7292995.166584696,0.26417439137687615,0.5226226235468889,0.2132029850762348
needs Xing,-105252.91250351258,7042662.7158044325,0.2715223126097557,0.006436772365624048,0.7220409150246203
needs Xing,-124983.40169069398,7040416.613852901,0.30986432835295785,0.006362674681654004,0.6837729969653881
needs Xing,-41509.03436597744,6589140.048018842,0.4393332471519495,0.04220284888627512,0.5184639039617754
needs Xing,-333122.9082819265,6990963.127002778,0.371756404682376,0.007532334931964467,0.6207112603856595
needs Xing,-293138.5056618537,6611051.376511704,0.46418396665457246,0.046151532307714634,0.48966450103771303
needs to be Xed,-121037.44856859572,7162577.806216603,0.756,0,0.24399999999999997
needs Xed,-690987.8869626493,7307622.511010473,0.3604560401189592,0.4719084003691371,0.16763555951190376
