placename,where_is_x,where_is_x_at,where_to_is_x,where_x_to,longitude,latitude
Lockerbie,0.9921969,0.0073441018,0.00000000000,0.0004590064, -3.3490080,55.12224
Blairgowrie,0.9970312,0.0019792182,0.00000000000,0.0009896091, -3.3378318,56.58941
Elgin,0.9954128,0.0030581040,0.00000000000,0.0015290520, -3.3184850,57.64945
Newtown,0.9724771,0.0091743119,0.00000000000,0.0183486239, -3.3131060,52.51211
Ruthin,0.9940910,0.0047272011,0.00000000000,0.0011818003, -3.3103108,53.11487
Ruthin,0.9940910,0.0047272011,0.00000000000,0.0011818003, -3.3103108,53.11487
Sidmouth,0.9946363,0.0026818639,0.00000000000,0.0026818639, -3.2375600,50.67865
Barrow-in-Furness,0.9798256,0.0183403978,0.00000000000,0.0018340398, -3.2188940,54.10897
Peebles,0.9888912,0.0061715696,0.00000000000,0.0049372557, -3.1936420,55.65307
Edinburgh,0.9966239,0.0015674769,0.00012057514,0.0016880520, -3.1882670,55.95325
Cardiff,0.9908407,0.0036481955,0.00186290834,0.0036481955, -3.1790900,51.48158
Llangollen,0.9948827,0.0034115139,0.00000000000,0.0017057569, -3.1716600,52.96921
Kirkcaldy,0.9964122,0.0035878015,0.00000000000,0.0000000000, -3.1581370,56.11682
Welshpool,0.9840902,0.0111957888,0.00000000000,0.0047140163, -3.1464070,52.66035
Mold,0.9952494,0.0047505938,0.00000000000,0.0000000000, -3.1419030,53.16720
Mold,0.9952494,0.0047505938,0.00000000000,0.0000000000, -3.1419030,53.16720
Taunton,0.9892178,0.0057082452,0.00000000000,0.0050739958, -3.1068490,51.01534
Wick,0.9948720,0.0051280059,0.00000000000,0.0000000000, -3.0937160,58.43894
John o' Groats,0.9936955,0.0053345482,0.00000000000,0.0009699179, -3.0688997,58.63734
Dalkeith,0.9970695,0.0012559454,0.00013954949,0.0015350444, -3.0666060,55.89312
Oswestry,0.9938190,0.0044150110,0.00000000000,0.0017660044, -3.0564120,52.85715
Blackpool,0.9892309,0.0087372328,0.00000000000,0.0020319146, -3.0356748,53.81751
Birkenhead,0.9939026,0.0045364821,0.00000000000,0.0015609401, -3.0230090,53.38999
Cupar,0.9973350,0.0019035533,0.00000000000,0.0007614213, -3.0101370,56.32023
Southport,0.9863960,0.0097171237,0.00000000000,0.0038868495, -3.0101130,53.64571
Bridgwater,0.9898709,0.0053624628,0.00000000000,0.0047666336, -3.0036320,51.12789
Langholm,0.9922088,0.0073583972,0.00000000000,0.0004328469, -2.9989130,55.15306
Newport,0.9942575,0.0005742506,0.00287125301,0.0022970024, -2.9976640,51.58415
Axminster,0.9913731,0.0064701653,0.00000000000,0.0021567218, -2.9949370,50.78273
Wrexham,0.9974457,0.0025542784,0.00000000000,0.0000000000, -2.9924940,53.04304
Liverpool,0.9939468,0.0044982174,0.00000000000,0.0015549393, -2.9915726,53.40837
Weston-super-Mare,0.9912428,0.0029190530,0.00218928978,0.0036488163, -2.9772550,51.34741
Dundee,0.9971645,0.0018903592,0.00000000000,0.0009451796, -2.9707210,56.46202
Kirkwall,0.9933207,0.0057251081,0.00000000000,0.0009541847, -2.9622491,58.98467
Ambleside,0.9853229,0.0139432485,0.00000000000,0.0007338552, -2.9613330,54.42874
Orkney Islands,0.9933207,0.0057251081,0.00000000000,0.0009541847, -2.9605206,58.98094
Lyme Regis,0.9943995,0.0018668326,0.00000000000,0.0037336652, -2.9366390,50.72516
Carlisle,0.9906088,0.0087006274,0.00000000000,0.0006905260, -2.9329310,54.89247
Chester,0.9895049,0.0095824778,0.00000000000,0.0009126169, -2.8930750,53.19339
Forfar,0.9971613,0.0018924460,0.00000000000,0.0009462230, -2.8890620,56.64356
Morecambe,0.9869716,0.0096506466,0.00000000000,0.0033777263, -2.8649680,54.07417
Selkirk,0.9917146,0.0082853855,0.00000000000,0.0000000000, -2.8385240,55.55066
Galashiels,0.9935829,0.0038502674,0.00000000000,0.0025668449, -2.8144490,55.62373
Lancaster,0.9862520,0.0104295060,0.00000000000,0.0033184792, -2.8007399,54.04657
St Andrews,0.9974195,0.0018432047,0.00000000000,0.0007372819, -2.7967214,56.33978
Hawick,0.9893262,0.0093395597,0.00000000000,0.0013342228, -2.7809140,55.42706
Bridport,0.9905660,0.0056603774,0.00000000000,0.0037735849, -2.7583010,50.73358
Shrewsbury,0.9833169,0.0119164892,0.00000000000,0.0047665957, -2.7553268,52.70730
