variant,longitude,latitude,preposition_dropped,preposition_retained
preposition_retained,-86265.48091737626,6592618.925168484,0.025162765740530776,0.9748372342594692
preposition_retained,-74924.80779281152,6582997.9758701455,0.0211620465686338,0.9788379534313661
preposition_retained,-278405.3599234148,6768599.424110748,0.02884446298567941,0.9711555370143207
preposition_retained,-287476.57372112625,6784671.673753447,0.032875235411240954,0.9671247645887592
preposition_retained,128355.2690668222,6762159.598165381,0.031501723666789556,0.9684982763332104
preposition_retained,99282.95953176008,6781329.551805553,0.015350765112640602,0.9846492348873594
preposition_retained,-741901.0249316063,7387639.85998861,0.0214088218490902,0.9785911781509098
preposition_retained,-414958.9866606384,7037413.85800091,0.1283971610326873,0.8716028389673127
preposition_retained,-750782.0048515011,7292657.903372045,0.02586332618944588,0.9741366738105541
preposition_retained,-735597.0244318814,7314533.01844208,0.025059591577371948,0.9749404084226281
preposition_retained,-76168.50253980121,6889633.496961147,0.030294961888023747,0.9697050381119763
preposition_retained,-169171.45092210232,6874021.0070969695,0.0844023030276745,0.9155976969723255
preposition_retained,-714400.101328582,7254491.56446006,0.029545374720957324,0.9704546252790427
preposition_retained,-20842.06996249763,6640622.096461417,0.0352967784961216,0.9647032215038783
preposition_retained,-272044.8981779596,7001591.76587012,0.3525749776636773,0.6474250223363227
preposition_retained,144923.06020107592,6970327.7086967295,0.023204725780589235,0.9767952742194108
preposition_retained,134803.32811958273,6972723.919408803,0.017042833744597675,0.9829571662554024
preposition_retained,-437643.0045775469,7350310.456595217,0.07622005377247869,0.9237799462275212
preposition_retained,-425521.7591835397,7349109.814531086,0.07944118380965062,0.9205588161903494
preposition_retained,-173598.07047349686,7269952.112051287,0.02787822047847392,0.9721217795215261
preposition_retained,-164153.79166629,6968680.921983317,0.031508645112473775,0.9684913548875262
preposition_retained,-813586.8251605514,7361208.676721838,0.022525936917753477,0.9774740630822465
preposition_retained,-125619.81521955911,7080297.127915944,0.031301845759296516,0.9686981542407035
preposition_retained,-271751.0258542144,6570360.119708541,0.03312132574213521,0.9668786742578647
preposition_retained,-273581.11828285584,6553371.8054395765,0.03638308156612854,0.9636169184338714
preposition_retained,-231668.32812377118,6893283.013297537,0.006715158182626985,0.9932848418173731
preposition_retained,-508123.8269784001,7547531.546302262,0.015917561667058298,0.9840824383329416
preposition_retained,-526988.0278882283,7558877.1181585705,0.021713835657603615,0.9782861643423963
preposition_retained,-401320.1226486465,7375630.562739154,0.046131534733077614,0.9538684652669224
preposition_retained,-330699.14900888456,7650945.583272922,0.02321846339779515,0.9767815366022048
preposition_retained,-351562.20269539667,7581707.427770629,0.009430031933316462,0.9905699680666835
preposition_retained,-384291.69146149023,7572710.5359689975,0.02178462618764878,0.9782153738123512
preposition_retained,-753291.780695079,7267010.799287512,0.025604622763136464,0.9743953772368635
preposition_retained,-562808.3023161971,7525829.592341042,0.025024595258055362,0.9749754047419447
preposition_retained,-548383.6340186954,7548661.951353563,0.025536901413843013,0.974463098586157
preposition_retained,-186881.8253098582,7296892.292625123,0.026314234531788782,0.9736857654682112
preposition_retained,-176424.91762270124,7318368.335266828,0.01893074297390007,0.9810692570260999
preposition_retained,32335.195129703767,6580363.918488307,0.013110861879836903,0.9868891381201631
preposition_retained,-354916.25895299803,7549115.074480226,0,1
preposition_retained,-369412.06040511647,7894036.479940738,0.020384049441657937,0.979615950558342
preposition_retained,-849538.4343237581,7235543.298687504,0.02913203774825547,0.9708679622517447
preposition_retained,-216713.44509162122,6816804.355574689,0.04830819014294026,0.9516918098570598
preposition_retained,-393391.83719485876,6571634.40722599,0.015333768702454013,0.984666231297546
preposition_retained,-421223.2794979973,7558789.4223075,0.01827849165498959,0.9817215083450105
preposition_retained,-438254.0261305621,7581647.086001243,0.0071637749416252755,0.9928362250583748
preposition_retained,-563974.5966212383,6472740.496640867,0.023762602593251973,0.9762373974067481
preposition_retained,130183.24642513857,6635704.558994562,0.026218698961739915,0.9737813010382601
preposition_retained,146207.3197705107,6643944.718683718,0.01731659460863847,0.9826834053913616
preposition_retained,-568310.2570167056,7723379.654955692,0.02402808839932201,0.9759719116006781
preposition_retained,-223488.46062079063,7903174.362922962,0.001583917263635334,0.9984160827363647
preposition_retained,-355514.6012160119,7489659.636790694,0.012816692231403512,0.9871833077685964
preposition_retained,-313303.02954363805,7483872.309299967,0.04023811530858214,0.9597618846914179
preposition_retained,-540369.0648275939,7408617.258729385,0.015979032637909774,0.9840209673620903
preposition_retained,-473308.8788717854,7531436.41809017,0,1
preposition_retained,-249150.38623591006,6775616.313486872,0.013677085716215932,0.9863229142837842
preposition_retained,-428863.6816166446,7969871.774816619,0.027523437012386437,0.9724765629876136
preposition_retained,-442615.86887026404,7961733.039632204,0.029515343825067222,0.9704846561749327
preposition_retained,-71643.2205237166,6966833.591114978,0.030193347749930387,0.9698066522500696
preposition_retained,192365.31210684407,6909024.939138601,0.06466835294708986,0.9353316470529102
preposition_retained,-531214.7176341581,7549756.133186505,0.02341491543660501,0.976585084563395
preposition_retained,-8992.833744243813,7088662.3541106675,0.01777406776312051,0.9822259322368796
preposition_retained,-84129.80535455822,6665344.940044256,0.031216277265293458,0.9687837227347065
preposition_retained,-63497.63942390041,6663185.155266548,0.029437001768839583,0.9705629982311604
preposition_retained,-206780.40692813744,7118625.730250776,0.03380913656706933,0.9661908634329307
preposition_retained,-171633.72673895874,7168664.057554648,0.03167402474988886,0.9683259752501112
preposition_retained,-135022.30468992217,7302268.484021072,0.23767128261963535,0.7623287173803647
preposition_retained,63836.495953875114,6595554.204347913,0.02017382987064452,0.9798261701293555
preposition_retained,-553404.699650926,6764128.865791112,0.02967132339897884,0.9703286766010212
preposition_retained,-561350.4733967175,6748632.247116624,0.03032689901391783,0.9696731009860823
preposition_retained,-270752.0447438356,7479201.311204906,0.02753041305975677,0.9724695869402432
preposition_retained,-309569.93041988567,7445194.826567962,0.041484882262769716,0.9585151177372303
preposition_retained,-302340.8426877705,6810329.367001604,0.028359128382134637,0.9716408716178654
preposition_retained,-235122.783430119,7356562.753238509,0.015398216523047984,0.9846017834769519
preposition_retained,-83292.47127676032,6733250.127288361,0.01856892897630584,0.9814310710236942
preposition_retained,-89990.67635728238,6766853.0779722445,0.036710152063676754,0.9632898479363232
preposition_retained,-198709.19838012022,7103356.908346299,0.03177462196984912,0.968225378030151
preposition_retained,-36448.205411635485,7126269.245641505,0.03217288722503378,0.9678271127749661
preposition_retained,-20321.595683293683,6860280.99787033,0.033546061353485465,0.9664539386465145
preposition_retained,-470293.7904636496,7858404.849876296,0.025470353403500845,0.9745296465964991
preposition_retained,127819.2657186526,6810390.559092446,0.007079028272707465,0.9929209717272924
preposition_retained,-145242.32450067103,6567316.593412411,0.012819846773585318,0.9871801532264147
preposition_retained,-305715.6043706594,7232523.0785782365,0.018619653477744014,0.9813803465222559
preposition_retained,-81290.94683229725,6872105.2395477295,0.0192637347443679,0.9807362652556322
preposition_retained,-77251.71910886333,6854992.488078196,0.007442118963266768,0.9925578810367333
preposition_retained,-500803.2346248529,7482096.331226675,0.02748668554227436,0.9725133144577256
preposition_retained,-519821.5462377352,7481475.042255444,0.02956340085605271,0.9704365991439472
preposition_retained,44783.41926401803,6937196.845840512,0.019536462736489815,0.9804635372635103
preposition_retained,-420508.5972351555,6495596.626000306,0.07038304266214232,0.9296169573378577
preposition_retained,-398390.9728874031,6507550.883798935,0.03309739209065405,0.9669026079093459
preposition_retained,-318926.7788990235,7184214.978049844,0.04748165323246267,0.9525183467675373
preposition_retained,-311776.939512404,7178981.980654017,0.05596992909100478,0.9440300709089952
preposition_retained,-485403.2517407151,6557303.545004205,0.003295250527194427,0.9967047494728056
preposition_retained,-169214.40911359945,6851856.7320276825,0.03457209142824283,0.9654279085717572
preposition_retained,-172442.50736736818,7132511.69410009,0,1
preposition_retained,-126877.41377094889,6916110.576139366,0.017333333333333333,0.9826666666666666
preposition_retained,-60176.97901353705,7025783.4768399205,0.023399856870021152,0.9766001431299789
preposition_retained,-497010.24561505363,6525540.8245142605,0.005198769297305877,0.9948012307026941
preposition_retained,-333020.3385031096,7058895.725626909,0,1
preposition_retained,-391629.5383361104,7538674.766064084,0.026450797198674353,0.9735492028013257
preposition_retained,-378997.4477988529,6827297.124914644,0.024714099127358915,0.975285900872641
preposition_retained,-376008.51947105356,6843946.45436555,0.024331510655995457,0.9756684893440045
preposition_retained,-463116.68893373496,6742629.946657462,0.06350591282145647,0.9364940871785435
preposition_retained,-604725.8680814368,7566042.28975638,0.02719683825269531,0.9728031617473047
preposition_retained,-14221.988900614286,6711533.69399216,0,1
preposition_retained,195193.04981197478,6887593.315555863,0.07267105507351378,0.9273289449264862
preposition_retained,-302111.4020852964,6866894.2867713105,0.0736567109910214,0.9263432890089786
preposition_retained,-46757.02478019014,6778217.221140644,0.02507246675252029,0.9749275332474797
preposition_retained,-88821.48774548061,7196114.10586726,0.07551320248058327,0.9244867975194166
preposition_retained,-249648.4852974646,7072425.247492292,0,1
preposition_retained,-133435.77930713643,7010271.558978545,0.017999849849875064,0.9820001501501249
preposition_retained,158061.9883799152,6680863.755444957,0.027948951151911983,0.972051048848088
preposition_retained,154381.64356284973,6690509.169250677,0.026347997581055004,0.973652002418945
preposition_retained,60311.352770873615,6693202.81330082,0.03721755068800396,0.962782449311996
preposition_retained,-376443.11076311045,6754819.507118552,0.05309849995535448,0.9469015000446456
preposition_retained,-137474.673072098,7279666.914022026,0.08292705547298591,0.9170729445270142
preposition_retained,-147941.6106453754,7278942.566279132,0.07724173346513687,0.9227582665348631
preposition_retained,-84537.92487170453,6807473.840659261,0.03151318141181079,0.9684868185881892
preposition_retained,-387520.06801398593,6657508.348796182,0.03723378150332557,0.9627662184966744
preposition_retained,-443173.668574731,7515379.232708325,0.027978230318026036,0.972021769681974
preposition_retained,-441110.829354739,7531839.130658074,0.01967924479215041,0.9803207552078496
preposition_retained,-687627.9530359341,7506089.353695541,0.01755567082807832,0.9824443291719217
preposition_retained,-668015.6851479752,7646349.110890043,0.024738870431634228,0.9752611295683657
preposition_retained,-147288.36560950233,6692607.848482865,0.041301579557547374,0.9586984204424527
preposition_retained,-180090.44581554213,7357646.413223492,0,1
preposition_retained,-333698.43004932767,6725281.072574724,0.029666519132552395,0.9703334808674476
preposition_retained,-698026.6740252534,7236479.999061002,0.02821237556925148,0.9717876244307484
preposition_retained,-705791.175112237,7203388.587227029,0.07506160471356771,0.9249383952864323
preposition_retained,-499063.5336227356,7354164.767788068,0.010695189277048956,0.9893048107229511
preposition_retained,-350256.42506839155,6920416.96137229,0.09041359453878395,0.909586405461216
preposition_retained,-368813.2728641395,6893256.856745224,0.05666903608433381,0.9433309639156662
preposition_retained,-159182.3077352587,7234423.671394999,0.02510856416023098,0.974891435839769
preposition_retained,-100483.20628149316,6843724.120888882,0.02545252718174016,0.9745474728182598
preposition_retained,144420.89797810747,6915011.533938544,0,1
preposition_retained,-128920.05963531097,6974638.411951572,0,1
preposition_retained,-609034.1661460672,7641509.51967337,0.026668635136423407,0.9733313648635766
preposition_retained,-813740.9915233509,7284178.990042922,0.025304648603024293,0.9746953513969757
preposition_retained,-830811.9022281939,7328437.165165312,0.025429021838056006,0.9745709781619439
preposition_retained,-329563.64567499683,8176268.450063354,0.05096345265941538,0.9490365473405846
preposition_retained,-340238.2274944509,6956617.756641207,0.10805161014512384,0.8919483898548762
preposition_retained,-140009.45127330805,6755411.249871042,0.03066666666666667,0.9693333333333334
preposition_retained,-523600.01918593503,6741167.220954023,0.025882087514128963,0.974117912485871
preposition_retained,-546426.9713290221,6741401.476333774,0.029607758795785637,0.9703922412042144
preposition_retained,-306430.05286257056,7296945.222087788,0.047713604533114906,0.9522863954668851
preposition_retained,-616441.9216609055,6466875.037480974,0.07179583474437827,0.9282041652556218
preposition_retained,-381919.1502861622,7637453.017053499,0.04551110144741631,0.9544888985525837
preposition_retained,-26775.665988557015,6903760.435211431,0.022373580466091975,0.977626419533908
preposition_retained,-198601.31866159244,7864691.648062552,9.79976510048259e-4,0.9990200234899517
preposition_retained,-415189.52932607126,7699931.156011099,0.027996956962752593,0.9720030430372474
preposition_retained,-430469.01999337436,7683197.82538826,0.030812757835858372,0.9691872421641415
preposition_retained,-461158.412111445,6511553.989021556,0.020076711717814076,0.979923288282186
preposition_retained,-221219.43543995134,6571043.309940638,0.017128153843958355,0.9828718461560416
preposition_retained,-689738.1364353605,7844896.287747942,0.011218749823439136,0.9887812501765609
preposition_retained,-121113.03450284433,6589474.389867087,0.028366835664742726,0.9716331643352574
preposition_retained,-300906.6023683899,7125436.34484105,0.07144465207416699,0.9285553479258329
preposition_retained,-491768.75625910336,6962458.311885989,0.045233896038237464,0.9547661039617625
preposition_retained,-460126.2021330644,6969661.780930695,0.052668636159383185,0.9473313638406168
preposition_retained,-108884.96692547193,6702044.6565726185,0.026548447803081226,0.9734515521969188
preposition_retained,-581829.797666516,6486729.373966843,0.023256411091402068,0.9767435889085979
preposition_retained,-562279.3120959473,6491981.962280233,0.033383287016097156,0.9666167129839028
preposition_retained,-388686.918916481,7042249.932555723,0.17438317570259998,0.8256168242974
preposition_retained,-199759.70928278725,6633470.02382575,0.040791542892409875,0.9592084571075902
preposition_retained,-44500.189083592704,7223957.88837859,0.02641890929848627,0.9735810907015138
preposition_retained,-72848.92192849854,7092632.512060979,0.032016664541400376,0.9679833354585997
preposition_retained,-163649.1136228296,7053809.999978275,0,1
preposition_retained,-140923.8963623785,8518614.730884068,0.021182575406868392,0.9788174245931317
preposition_retained,-306721.57634506,6929039.33790663,0.05560715055920195,0.944392849440798
preposition_retained,-360403.5306126709,6564646.278135998,0.05760456443988835,0.9423954355601117
preposition_retained,-858.3845935069326,7050979.970624981,0.016631102901482765,0.9833688970985172
preposition_retained,37612.740868722074,7010124.560128249,0.06759657215100888,0.9324034278489911
preposition_retained,-224451.11818132366,7163123.57120068,0.04473419904770139,0.9552658009522986
preposition_retained,-66239.616593324,6712103.801928436,0.025847199779899282,0.9741528002201008
preposition_retained,-50571.94372967562,6704860.164374275,0.01100284640240976,0.9889971535975902
preposition_retained,-156331.6270830755,6605336.285785035,0,1
preposition_retained,78782.17286413648,6718435.978232325,0.03633404932964561,0.9636659506703544
preposition_retained,-17110.072901704054,6944266.381867556,0.07896954063079258,0.9210304593692075
preposition_retained,-335086.9180579922,7622431.3141126605,0.04289253701586817,0.9571074629841319
preposition_retained,-311329.60213865124,7626354.803112112,0.04276079173839176,0.9572392082616084
preposition_retained,-532488.4575117129,6505433.307385206,0.03852738171412537,0.9614726182858746
preposition_retained,-564803.8155081572,6518545.980535924,0.04320470516935165,0.9567952948306483
preposition_retained,-236070.79134566357,6947321.097169111,0.1339770680288629,0.8660229319711371
preposition_retained,-21886.747723847107,6782742.879459112,0.017682984762592457,0.9823170152374074
preposition_retained,-23228.03626841526,6764613.8134363275,0.020105677788217487,0.9798943222117825
preposition_retained,-242610.14351282362,6983491.443427552,0.36724422304485194,0.632755776955148
preposition_retained,-559275.2443174002,7343134.159706231,0.006391031667185576,0.9936089683328143
preposition_retained,-294395.2915809607,6658408.66139071,0.019877236060256324,0.9801227639397437
preposition_retained,-305340.34636719525,6643377.6971611455,0.017457291076055117,0.982542708923945
preposition_retained,-154044.02267922278,7343812.22379611,0.026046633258666126,0.9739533667413338
preposition_retained,-439004.66458893026,6731964.262115388,0.030001730501596772,0.9699982694984033
preposition_retained,-198117.25698782696,6720198.808868654,0.01256594728598126,0.9874340527140187
preposition_retained,-345852.8486515913,6624008.347618003,0.01644453533724823,0.9835554646627519
preposition_retained,-274654.2493060521,6923581.554904753,0.0465402995617282,0.9534597004382719
preposition_retained,83674.07449119966,6875122.141175383,0.04387227744777737,0.9561277225522226
preposition_retained,57397.38698817441,6863215.841530572,0.027879479309369556,0.9721205206906304
preposition_retained,-392076.1521331731,8093054.675576084,0.03714854496674314,0.9628514550332569
preposition_retained,-396768.8252675635,6521967.774443236,0.029763711574808248,0.9702362884251917
preposition_retained,-392436.2706858893,6526660.062489587,0.02895009069852352,0.9710499093014765
preposition_retained,-245888.39119719472,6678034.567725074,0.02381133964235677,0.9761886603576432
preposition_retained,29354.393124732283,6644743.170257075,0.012031596894345022,0.9879684031056549
preposition_retained,-274101.9821802776,7871078.875452988,0.04304599320044074,0.9569540067995592
preposition_retained,-280974.6249028727,7897584.531545545,0.03249426127441267,0.9675057387255873
preposition_retained,-432409.4300373919,6935444.346397776,0.042789602348139236,0.9572103976518608
preposition_retained,-454990.4774253167,6906967.607696847,0.04988438371897551,0.9501156162810245
preposition_retained,-574554.7349847034,7945380.135189484,0.02452882157803774,0.9754711784219623
preposition_retained,-538391.8191640729,6536236.683771154,0.033178649048819495,0.9668213509511805
preposition_retained,-167638.69285336975,7110403.433528263,0.039036721425205805,0.9609632785747942
preposition_retained,-149832.47238404088,7117957.050985644,0.028085284047695815,0.9719147159523042
preposition_retained,-289091.1627475409,7055473.949976353,0.4207305576332244,0.5792694423667755
preposition_retained,-293049.3832775246,7084463.462860678,0.2575234811084674,0.7424765188915325
preposition_retained,-781396.4121605733,7917046.535759107,0.0165157208082456,0.9834842791917544
preposition_retained,-331426.51056172774,6682977.2444811,0.023885629188281292,0.9761143708117188
preposition_retained,-68277.47571958197,7262805.705650329,0.047514564887474284,0.9524854351125257
preposition_retained,-399551.58989841375,7274957.807251951,0.2017895876953824,0.7982104123046176
preposition_retained,-344390.8897790032,8060095.087444382,0.020764432235708417,0.9792355677642915
preposition_retained,17677.20117949947,6921512.540829129,0.020040375197540202,0.9799596248024598
preposition_retained,-236979.1583905367,6906961.561271681,0.034928153005743125,0.9650718469942569
preposition_retained,-220737.53336430728,6906822.4947494725,0.03749128611477759,0.9625087138852224
preposition_retained,-247304.59775906682,6835213.337683194,0.01996618957342384,0.9800338104265762
preposition_retained,-250433.66619382586,6870695.8906193655,0.04909069405590536,0.9509093059440946
preposition_retained,-394377.3486468516,7292995.166584696,0.2061565191361793,0.7938434808638207
preposition_retained,-105252.91250351258,7042662.7158044325,0.022330424938039817,0.9776695750619602
preposition_retained,-124983.40169069398,7040416.613852901,0.03197706867573857,0.9680229313242614
preposition_retained,-41509.03436597744,6589140.048018842,0.030704442762011536,0.9692955572379884
preposition_retained,-333122.9082819265,6990963.127002778,0.1670442484760998,0.8329557515239001
preposition_retained,-293138.5056618537,6611051.376511704,0.013846655452122695,0.9861533445478774
preposition_retained,-121037.44856859572,7162577.806216603,0.028214523412843747,0.9717854765871562
preposition_retained,-690987.8869626493,7307622.511010473,0.008470074524431097,0.991529925475569
preposition_retained,-740585.4177935641,7236776.194348565,0.036520327763496584,0.9634796722365034
preposition_retained,-771904.4774793579,6952813.25073283,0.030901467518346416,0.9690985324816537
preposition_retained,-819682.3576498678,7168209.360322094,0.03187202525695609,0.968127974743044
preposition_retained,-999775.3860775962,6965358.410869109,0.04615914878176651,0.9538408512182334
preposition_retained,-943499.8657856875,6781796.297927367,0.029640147550470824,0.9703598524495293
preposition_retained,-813586.8251605514,7361208.676721838,0.022525936917753477,0.9774740630822465
preposition_retained,-902758.1344058499,7294968.790375641,0.05181114862528939,0.9481888513747107
preposition_retained,-636267.9452350857,7232665.373229707,0.016650928770370804,0.9833490712296292
preposition_retained,-696894.4880121913,7047966.379937061,0.0013333333333333333,0.9986666666666667
preposition_retained,-849576.1938950352,7235544.196240737,0.02913282385752961,0.9708671761424703
preposition_retained,-1008197.3066813578,7033221.954515885,0.04929834228038863,0.9507016577196113
preposition_retained,-1079791.5466291253,6849331.158868178,0.04159131426578184,0.9584086857342181
preposition_retained,-1058027.9182620957,6810969.788700419,0.04402075125886054,0.9559792487411395
preposition_retained,-1142584.7563152858,6825649.242315617,0.03683557530189638,0.9631644246981037
preposition_retained,-759140.0169355981,7022316.931181561,0.03402198782004978,0.9659780121799502
preposition_retained,-806486.0999332699,6919278.6643245155,0.021087554664304335,0.9789124453356957
preposition_retained,-816227.9802671636,6981942.71951041,0.022272986567908545,0.9777270134320915
preposition_retained,-890780.0347450539,7193806.715190331,0.04488807526220961,0.9551119247377904
preposition_retained,-960323.6694848676,6921057.2762653055,0.013573397702022783,0.9864266022979773
preposition_retained,-867541.434256962,7118740.431168648,0.06531671549654822,0.9346832845034517
preposition_retained,-722345.7526229335,7156008.902783385,0.10716642019265735,0.8928335798073427
preposition_retained,-1049624.4544299077,7173046.961001092,0.03026258325269246,0.9697374167473075
preposition_retained,-740988.9398157407,7095802.9416097915,0.05481780091164047,0.9451821990883595
preposition_retained,-775709.0771120468,7217494.6487893695,0.025560701613837857,0.9744392983861622
preposition_retained,-858520.7261122237,7026713.204112975,0.04859269737548213,0.9514073026245179
preposition_retained,-911605.9411174883,7099939.53735486,0.04065135236793604,0.959348647632064
preposition_retained,-943553.8891345693,7222718.00440244,0.05850612984299931,0.9414938701570007
preposition_retained,-908573.1417783671,6886250.22231409,0.023001076185621805,0.9769989238143781
preposition_retained,-793845.114968698,7263739.745891227,0.02237994927146086,0.9776200507285392
preposition_retained,-791489.3941684288,6847150.28194706,0.025670880506201973,0.974329119493798
preposition_retained,-831035.8102519755,7082490.256395414,0.1009420761818344,0.8990579238181655
preposition_retained,-719495.5061167644,6861274.949851681,0.029623174101156682,0.9703768258988433
preposition_retained,-672880.569534623,6979451.056654229,0.03660521037730517,0.9633947896226948
preposition_retained,-502344.0188288717,7222785.840503286,0.05604458245447529,0.9439554175455248
preposition_retained,-704373.69950817,6433768.670036883,0.05940589610212308,0.940594103897877
preposition_retained,-145242.32450067103,6567316.593412411,0.012819846773585318,0.9871801532264147
preposition_retained,-707557.6484518901,7116901.653695856,0.19777299629329861,0.8022270037067015
preposition_retained,-883953.5450833417,7061802.310895334,0.050939555232411414,0.9490604447675887
preposition_retained,-690987.8869626493,7307622.511010473,0.008470074524431097,0.991529925475569
preposition_retained,-1043337.9533541355,7223301.34155758,0.03337077814370199,0.966629221856298
preposition_retained,-740585.4177935641,7236776.194348565,0.036520327763496584,0.9634796722365034
preposition_retained,-668696.6264731577,7182118.668535905,0.06720366603452858,0.9327963339654715
preposition_retained,-587209.8686565551,6463888.583840038,0.04733497317259077,0.9526650268274093
preposition_retained,-525301.4151512703,6528334.629779343,0.0344697466155063,0.9655302533844937
preposition_retained,-521238.37618875573,6554709.970422163,0.01631592656830843,0.9836840734316916
preposition_retained,-461046.81432192476,6542273.388470698,0.014706138099074128,0.9852938619009258
preposition_retained,-469370.84056548256,6517447.734911614,0.01946002593029505,0.980539974069705
preposition_retained,-410301.0452073754,6521733.762047685,0.028963330335680226,0.9710366696643197
preposition_retained,-445752.5181623461,6575133.333702486,0.019846100688889035,0.980153899311111
preposition_retained,-326905.15812366817,6572820.245995547,0.025672149878509666,0.9743278501214903
preposition_retained,-333394.86179793446,6582950.2620637985,0.027701672629608057,0.972298327370392
preposition_retained,-271866.57548565784,6543686.680638515,0.04153865291899114,0.9584613470810088
